touch_id,email,customer_id,channel,campaign_id,touched_at
MT-03279,user808@example.com,808,social,cmp-03279,2024-05-03
MT-03280,user809@example.com,809,partner,cmp-03280,2024-05-04
MT-03281,user810@example.com,810,email,cmp-03281,2024-05-05
MT-03282,user811@example.com,811,ads,cmp-03282,2024-05-06
MT-03283,user812@example.com,812,social,cmp-03283,2024-05-07
MT-03284,user813@example.com,813,partner,cmp-03284,2024-05-08
MT-03285,user814@example.com,814,email,cmp-03285,2024-05-09
MT-03286,user815@example.com,815,ads,cmp-03286,2024-05-10
MT-03287,user816@example.com,816,social,cmp-03287,2024-05-11
MT-03288,user817@example.com,817,partner,cmp-03288,2024-05-12
MT-03289,user818@example.com,818,email,cmp-03289,2024-05-13
MT-03290,user819@example.com,819,ads,cmp-03290,2024-05-14
MT-03291,user820@example.com,820,social,cmp-03291,2024-05-15
MT-03292,alan@example.com,821,partner,cmp-03292,2024-05-16
MT-03293,user822@example.com,822,email,cmp-03293,2024-05-17
MT-03294,user823@example.com,823,ads,cmp-03294,2024-05-18
MT-03295,user824@example.com,824,social,cmp-03295,2024-05-19
MT-03296,user825@example.com,825,partner,cmp-03296,2024-05-20
MT-03297,user826@example.com,826,email,cmp-03297,2024-05-21
MT-03298,user827@example.com,827,ads,cmp-03298,2024-05-22
MT-03299,user828@example.com,828,social,cmp-03299,2024-05-23
MT-03300,user829@example.com,829,partner,cmp-03300,2024-05-24
MT-03301,user830@example.com,830,email,cmp-03301,2024-05-25
MT-03302,user831@example.com,831,ads,cmp-03302,2024-05-26
MT-03303,user832@example.com,832,social,cmp-03303,2024-05-27
MT-03304,user833@example.com,833,partner,cmp-03304,2024-05-28
MT-03305,user834@example.com,834,email,cmp-03305,2024-05-01
MT-03306,user835@example.com,835,ads,cmp-03306,2024-05-02
MT-03307,user836@example.com,836,social,cmp-03307,2024-05-03
MT-03308,user837@example.com,837,partner,cmp-03308,2024-05-04
MT-03309,user838@example.com,838,email,cmp-03309,2024-05-05
MT-03310,user839@example.com,839,ads,cmp-03310,2024-05-06
MT-03311,user840@example.com,840,social,cmp-03311,2024-05-07
MT-03312,user841@example.com,841,partner,cmp-03312,2024-05-08
MT-03313,user842@example.com,842,email,cmp-03313,2024-05-09
MT-03314,user843@example.com,843,ads,cmp-03314,2024-05-10
MT-03315,user844@example.com,844,social,cmp-03315,2024-05-11
MT-03316,user845@example.com,845,partner,cmp-03316,2024-05-12
MT-03317,user846@example.com,846,email,cmp-03317,2024-05-13
MT-03318,user847@example.com,847,ads,cmp-03318,2024-05-14
MT-03319,user848@example.com,848,social,cmp-03319,2024-05-15
MT-03320,user849@example.com,849,partner,cmp-03320,2024-05-16
MT-03321,user850@example.com,850,email,cmp-03321,2024-05-17
MT-03322,user851@example.com,851,ads,cmp-03322,2024-05-18
MT-03323,user852@example.com,852,social,cmp-03323,2024-05-19
MT-03324,user853@example.com,853,partner,cmp-03324,2024-05-20
MT-03325,user854@example.com,854,email,cmp-03325,2024-05-21
MT-03326,user855@example.com,855,ads,cmp-03326,2024-05-22
MT-03327,user856@example.com,856,social,cmp-03327,2024-05-23
MT-03328,user857@example.com,857,partner,cmp-03328,2024-05-24
MT-03329,user858@example.com,858,email,cmp-03329,2024-05-25
MT-03330,user859@example.com,859,ads,cmp-03330,2024-05-26
MT-03331,user860@example.com,860,social,cmp-03331,2024-05-27
MT-03332,user861@example.com,861,partner,cmp-03332,2024-05-28
MT-03333,user862@example.com,862,email,cmp-03333,2024-05-01
MT-03334,user863@example.com,863,ads,cmp-03334,2024-05-02
MT-03335,user864@example.com,864,social,cmp-03335,2024-05-03
MT-03336,user865@example.com,865,partner,cmp-03336,2024-05-04
MT-03337,user866@example.com,866,email,cmp-03337,2024-05-05
MT-03338,user867@example.com,867,ads,cmp-03338,2024-05-06
MT-03339,user868@example.com,868,social,cmp-03339,2024-05-07
MT-03340,user869@example.com,869,partner,cmp-03340,2024-05-08
MT-03341,user870@example.com,870,email,cmp-03341,2024-05-09
MT-03342,user871@example.com,871,ads,cmp-03342,2024-05-10
MT-03343,user872@example.com,872,social,cmp-03343,2024-05-11
MT-03344,user873@example.com,873,partner,cmp-03344,2024-05-12
MT-03345,user874@example.com,874,email,cmp-03345,2024-05-13
MT-03346,user875@example.com,875,ads,cmp-03346,2024-05-14
MT-03347,user876@example.com,876,social,cmp-03347,2024-05-15
MT-03348,user877@example.com,877,partner,cmp-03348,2024-05-16
MT-03349,user878@example.com,878,email,cmp-03349,2024-05-17
MT-03350,user879@example.com,879,ads,cmp-03350,2024-05-18
MT-03351,user880@example.com,880,social,cmp-03351,2024-05-19
MT-03352,user881@example.com,881,partner,cmp-03352,2024-05-20
MT-03353,user882@example.com,882,email,cmp-03353,2024-05-21
MT-03354,grace@example.com,883,ads,cmp-03354,2024-05-22
MT-03355,user884@example.com,884,social,cmp-03355,2024-05-23
MT-03356,user885@example.com,885,partner,cmp-03356,2024-05-24
MT-03357,user886@example.com,886,email,cmp-03357,2024-05-25
MT-03358,user887@example.com,887,ads,cmp-03358,2024-05-26
MT-03359,user888@example.com,888,social,cmp-03359,2024-05-27
MT-03360,user889@example.com,889,partner,cmp-03360,2024-05-28
MT-03361,user890@example.com,890,email,cmp-03361,2024-05-01
MT-03362,user891@example.com,891,ads,cmp-03362,2024-05-02
MT-03363,user892@example.com,892,social,cmp-03363,2024-05-03
MT-03364,user893@example.com,893,partner,cmp-03364,2024-05-04
MT-03365,user894@example.com,894,email,cmp-03365,2024-05-05
MT-03366,user895@example.com,895,ads,cmp-03366,2024-05-06
MT-03367,ada@example.com,896,social,cmp-03367,2024-05-07
MT-03368,user897@example.com,897,partner,cmp-03368,2024-05-08
MT-03369,user898@example.com,898,email,cmp-03369,2024-05-09
MT-03370,user899@example.com,899,ads,cmp-03370,2024-05-10
MT-03371,user900@example.com,900,social,cmp-03371,2024-05-11
MT-03372,user901@example.com,901,partner,cmp-03372,2024-05-12
MT-03373,user902@example.com,902,email,cmp-03373,2024-05-13
MT-03374,user903@example.com,903,ads,cmp-03374,2024-05-14
MT-03375,alan@example.com,904,social,cmp-03375,2024-05-15
MT-03376,user905@example.com,905,partner,cmp-03376,2024-05-16
MT-03377,user906@example.com,906,email,cmp-03377,2024-05-17
MT-03378,user907@example.com,907,ads,cmp-03378,2024-05-18
MT-03379,user908@example.com,908,social,cmp-03379,2024-05-19
MT-03380,user909@example.com,909,partner,cmp-03380,2024-05-20
MT-03381,user910@example.com,910,email,cmp-03381,2024-05-21
MT-03382,user911@example.com,911,ads,cmp-03382,2024-05-22
MT-03383,user912@example.com,912,social,cmp-03383,2024-05-23
MT-03384,user913@example.com,913,partner,cmp-03384,2024-05-24
MT-03385,user914@example.com,914,email,cmp-03385,2024-05-25
MT-03386,user915@example.com,915,ads,cmp-03386,2024-05-26
MT-03387,user916@example.com,916,social,cmp-03387,2024-05-27
MT-03388,user917@example.com,917,partner,cmp-03388,2024-05-28
MT-03389,user918@example.com,918,email,cmp-03389,2024-05-01
MT-03390,user919@example.com,919,ads,cmp-03390,2024-05-02
MT-03391,user920@example.com,920,social,cmp-03391,2024-05-03
MT-03392,user921@example.com,921,partner,cmp-03392,2024-05-04
MT-03393,user922@example.com,922,email,cmp-03393,2024-05-05
MT-03394,user923@example.com,923,ads,cmp-03394,2024-05-06
MT-03395,user924@example.com,924,social,cmp-03395,2024-05-07
MT-03396,user925@example.com,925,partner,cmp-03396,2024-05-08
MT-03397,user926@example.com,926,email,cmp-03397,2024-05-09
MT-03398,user927@example.com,927,ads,cmp-03398,2024-05-10
MT-03399,user928@example.com,928,social,cmp-03399,2024-05-11
MT-03400,user929@example.com,929,partner,cmp-03400,2024-05-12
MT-03401,user930@example.com,930,email,cmp-03401,2024-05-13
MT-03402,user931@example.com,931,ads,cmp-03402,2024-05-14
MT-03403,user932@example.com,932,social,cmp-03403,2024-05-15
MT-03404,user933@example.com,933,partner,cmp-03404,2024-05-16
MT-03405,user934@example.com,934,email,cmp-03405,2024-05-17
MT-03406,user935@example.com,935,ads,cmp-03406,2024-05-18
MT-03407,user936@example.com,936,social,cmp-03407,2024-05-19
MT-03408,user937@example.com,937,partner,cmp-03408,2024-05-20
MT-03409,user938@example.com,938,email,cmp-03409,2024-05-21
MT-03410,user939@example.com,939,ads,cmp-03410,2024-05-22
MT-03411,user940@example.com,940,social,cmp-03411,2024-05-23
MT-03412,user941@example.com,941,partner,cmp-03412,2024-05-24
MT-03413,user942@example.com,942,email,cmp-03413,2024-05-25
MT-03414,user943@example.com,943,ads,cmp-03414,2024-05-26
MT-03415,user944@example.com,944,social,cmp-03415,2024-05-27
MT-03416,user945@example.com,945,partner,cmp-03416,2024-05-28
MT-03417,user946@example.com,946,email,cmp-03417,2024-05-01
MT-03418,user947@example.com,947,ads,cmp-03418,2024-05-02
MT-03419,user948@example.com,948,social,cmp-03419,2024-05-03
MT-03420,user949@example.com,949,partner,cmp-03420,2024-05-04
MT-03421,user950@example.com,950,email,cmp-03421,2024-05-05
MT-03422,user951@example.com,951,ads,cmp-03422,2024-05-06
MT-03423,user952@example.com,952,social,cmp-03423,2024-05-07
MT-03424,user953@example.com,953,partner,cmp-03424,2024-05-08
MT-03425,user954@example.com,954,email,cmp-03425,2024-05-09
MT-03426,user955@example.com,955,ads,cmp-03426,2024-05-10
MT-03427,user956@example.com,956,social,cmp-03427,2024-05-11
MT-03428,user957@example.com,957,partner,cmp-03428,2024-05-12
MT-03429,user958@example.com,958,email,cmp-03429,2024-05-13
MT-03430,user959@example.com,959,ads,cmp-03430,2024-05-14
MT-03431,user960@example.com,960,social,cmp-03431,2024-05-15
MT-03432,user961@example.com,961,partner,cmp-03432,2024-05-16
MT-03433,user962@example.com,962,email,cmp-03433,2024-05-17
MT-03434,user963@example.com,963,ads,cmp-03434,2024-05-18
MT-03435,user964@example.com,964,social,cmp-03435,2024-05-19
MT-03436,user965@example.com,965,partner,cmp-03436,2024-05-20
MT-03437,user966@example.com,966,email,cmp-03437,2024-05-21
MT-03438,user967@example.com,967,ads,cmp-03438,2024-05-22
MT-03439,user968@example.com,968,social,cmp-03439,2024-05-23
MT-03440,user969@example.com,969,partner,cmp-03440,2024-05-24
MT-03441,user970@example.com,970,email,cmp-03441,2024-05-25
MT-03442,user971@example.com,971,ads,cmp-03442,2024-05-26
MT-03443,grace@example.com,972,social,cmp-03443,2024-05-27
MT-03444,user973@example.com,973,partner,cmp-03444,2024-05-28
MT-03445,user974@example.com,974,email,cmp-03445,2024-05-01
MT-03446,user975@example.com,975,ads,cmp-03446,2024-05-02
MT-03447,user976@example.com,976,social,cmp-03447,2024-05-03
MT-03448,user977@example.com,977,partner,cmp-03448,2024-05-04
MT-03449,user978@example.com,978,email,cmp-03449,2024-05-05
MT-03450,user979@example.com,979,ads,cmp-03450,2024-05-06
MT-03451,user980@example.com,980,social,cmp-03451,2024-05-07
MT-03452,user981@example.com,981,partner,cmp-03452,2024-05-08
MT-03453,user982@example.com,982,email,cmp-03453,2024-05-09
MT-03454,user983@example.com,983,ads,cmp-03454,2024-05-10
MT-03455,user984@example.com,984,social,cmp-03455,2024-05-11
MT-03456,user985@example.com,985,partner,cmp-03456,2024-05-12
MT-03457,user986@example.com,986,email,cmp-03457,2024-05-13
MT-03458,alan@example.com,987,ads,cmp-03458,2024-05-14
MT-03459,user988@example.com,988,social,cmp-03459,2024-05-15
MT-03460,user989@example.com,989,partner,cmp-03460,2024-05-16
MT-03461,user990@example.com,990,email,cmp-03461,2024-05-17
MT-03462,user991@example.com,991,ads,cmp-03462,2024-05-18
MT-03463,user992@example.com,992,social,cmp-03463,2024-05-19
MT-03464,ada@example.com,993,partner,cmp-03464,2024-05-20
MT-03465,user994@example.com,994,email,cmp-03465,2024-05-21
MT-03466,user995@example.com,995,ads,cmp-03466,2024-05-22
MT-03467,user996@example.com,996,social,cmp-03467,2024-05-23
MT-03468,user997@example.com,997,partner,cmp-03468,2024-05-24
MT-03469,user998@example.com,998,email,cmp-03469,2024-05-25
MT-03470,user999@example.com,999,ads,cmp-03470,2024-05-26
MT-03471,user1000@example.com,1000,social,cmp-03471,2024-05-27
MT-03472,user1001@example.com,1001,partner,cmp-03472,2024-05-28
MT-03473,user1002@example.com,1002,email,cmp-03473,2024-05-01
MT-03474,user1003@example.com,1003,ads,cmp-03474,2024-05-02
MT-03475,user1004@example.com,1004,social,cmp-03475,2024-05-03
MT-03476,user1005@example.com,1005,partner,cmp-03476,2024-05-04
MT-03477,user1006@example.com,1006,email,cmp-03477,2024-05-05
MT-03478,user1007@example.com,1007,ads,cmp-03478,2024-05-06
MT-03479,user1008@example.com,1008,social,cmp-03479,2024-05-07
MT-03480,user1009@example.com,1009,partner,cmp-03480,2024-05-08
MT-03481,user1010@example.com,1010,email,cmp-03481,2024-05-09
MT-03482,user1011@example.com,1011,ads,cmp-03482,2024-05-10
MT-03483,user1012@example.com,1012,social,cmp-03483,2024-05-11
MT-03484,user1013@example.com,1013,partner,cmp-03484,2024-05-12
MT-03485,user1014@example.com,1014,email,cmp-03485,2024-05-13
MT-03486,user1015@example.com,1015,ads,cmp-03486,2024-05-14
MT-03487,user1016@example.com,1016,social,cmp-03487,2024-05-15
MT-03488,user1017@example.com,1017,partner,cmp-03488,2024-05-16
MT-03489,user1018@example.com,1018,email,cmp-03489,2024-05-17
MT-03490,user1019@example.com,1019,ads,cmp-03490,2024-05-18
MT-03491,user1020@example.com,1020,social,cmp-03491,2024-05-19
MT-03492,user1021@example.com,1021,partner,cmp-03492,2024-05-20
MT-03493,user1022@example.com,1022,email,cmp-03493,2024-05-21
MT-03494,user1023@example.com,1023,ads,cmp-03494,2024-05-22
MT-03495,user1024@example.com,1024,social,cmp-03495,2024-05-23
MT-03496,user1025@example.com,1025,partner,cmp-03496,2024-05-24
MT-03497,user1026@example.com,1026,email,cmp-03497,2024-05-25
MT-03498,user1027@example.com,1027,ads,cmp-03498,2024-05-26
MT-03499,user1028@example.com,1028,social,cmp-03499,2024-05-27
MT-03500,user1029@example.com,1029,partner,cmp-03500,2024-05-28
MT-03501,user1030@example.com,1030,email,cmp-03501,2024-05-01
MT-03502,user1031@example.com,1031,ads,cmp-03502,2024-05-02
MT-03503,user1032@example.com,1032,social,cmp-03503,2024-05-03
MT-03504,user1033@example.com,1033,partner,cmp-03504,2024-05-04
MT-03505,user1034@example.com,1034,email,cmp-03505,2024-05-05
MT-03506,user1035@example.com,1035,ads,cmp-03506,2024-05-06
MT-03507,user1036@example.com,1036,social,cmp-03507,2024-05-07
MT-03508,user1037@example.com,1037,partner,cmp-03508,2024-05-08
MT-03509,user1038@example.com,1038,email,cmp-03509,2024-05-09
MT-03510,user1039@example.com,1039,ads,cmp-03510,2024-05-10
MT-03511,user1040@example.com,1040,social,cmp-03511,2024-05-11
MT-03512,user1041@example.com,1041,partner,cmp-03512,2024-05-12
MT-03513,user1042@example.com,1042,email,cmp-03513,2024-05-13
MT-03514,user1043@example.com,1043,ads,cmp-03514,2024-05-14
MT-03515,user1044@example.com,1044,social,cmp-03515,2024-05-15
MT-03516,user1045@example.com,1045,partner,cmp-03516,2024-05-16
MT-03517,user1046@example.com,1046,email,cmp-03517,2024-05-17
MT-03518,user1047@example.com,1047,ads,cmp-03518,2024-05-18
MT-03519,user1048@example.com,1048,social,cmp-03519,2024-05-19
MT-03520,user1049@example.com,1049,partner,cmp-03520,2024-05-20
MT-03521,user1050@example.com,1050,email,cmp-03521,2024-05-21
MT-03522,user1051@example.com,1051,ads,cmp-03522,2024-05-22
MT-03523,user1052@example.com,1052,social,cmp-03523,2024-05-23
MT-03524,user1053@example.com,1053,partner,cmp-03524,2024-05-24
MT-03525,user1054@example.com,1054,email,cmp-03525,2024-05-25
MT-03526,user1055@example.com,1055,ads,cmp-03526,2024-05-26
MT-03527,user1056@example.com,1056,social,cmp-03527,2024-05-27
MT-03528,user1057@example.com,1057,partner,cmp-03528,2024-05-28
MT-03529,user1058@example.com,1058,email,cmp-03529,2024-05-01
MT-03530,user1059@example.com,1059,ads,cmp-03530,2024-05-02
MT-03531,user1060@example.com,1060,social,cmp-03531,2024-05-03
MT-03532,grace@example.com,1061,partner,cmp-03532,2024-05-04
MT-03533,user1062@example.com,1062,email,cmp-03533,2024-05-05
MT-03534,user1063@example.com,1063,ads,cmp-03534,2024-05-06
MT-03535,user1064@example.com,1064,social,cmp-03535,2024-05-07
MT-03536,user1065@example.com,1065,partner,cmp-03536,2024-05-08
MT-03537,user1066@example.com,1066,email,cmp-03537,2024-05-09
MT-03538,user1067@example.com,1067,ads,cmp-03538,2024-05-10
MT-03539,user1068@example.com,1068,social,cmp-03539,2024-05-11
MT-03540,user1069@example.com,1069,partner,cmp-03540,2024-05-12
MT-03541,alan@example.com,1070,email,cmp-03541,2024-05-13
MT-03542,user1071@example.com,1071,ads,cmp-03542,2024-05-14
MT-03543,user1072@example.com,1072,social,cmp-03543,2024-05-15
MT-03544,user1073@example.com,1073,partner,cmp-03544,2024-05-16
MT-03545,user1074@example.com,1074,email,cmp-03545,2024-05-17
MT-03546,user1075@example.com,1075,ads,cmp-03546,2024-05-18
MT-03547,user1076@example.com,1076,social,cmp-03547,2024-05-19
MT-03548,user1077@example.com,1077,partner,cmp-03548,2024-05-20
MT-03549,user1078@example.com,1078,email,cmp-03549,2024-05-21
MT-03550,user1079@example.com,1079,ads,cmp-03550,2024-05-22
MT-03551,user1080@example.com,1080,social,cmp-03551,2024-05-23
MT-03552,user1081@example.com,1081,partner,cmp-03552,2024-05-24
MT-03553,user1082@example.com,1082,email,cmp-03553,2024-05-25
MT-03554,user1083@example.com,1083,ads,cmp-03554,2024-05-26
MT-03555,user1084@example.com,1084,social,cmp-03555,2024-05-27
MT-03556,user1085@example.com,1085,partner,cmp-03556,2024-05-28
MT-03557,user1086@example.com,1086,email,cmp-03557,2024-05-01
MT-03558,user1087@example.com,1087,ads,cmp-03558,2024-05-02
MT-03559,user1088@example.com,1088,social,cmp-03559,2024-05-03
MT-03560,user1089@example.com,1089,partner,cmp-03560,2024-05-04
MT-03561,ada@example.com,1090,email,cmp-03561,2024-05-05
MT-03562,user1091@example.com,1091,ads,cmp-03562,2024-05-06
MT-03563,user1092@example.com,1092,social,cmp-03563,2024-05-07
MT-03564,user1093@example.com,1093,partner,cmp-03564,2024-05-08
MT-03565,user1094@example.com,1094,email,cmp-03565,2024-05-09
MT-03566,user1095@example.com,1095,ads,cmp-03566,2024-05-10
MT-03567,user1096@example.com,1096,social,cmp-03567,2024-05-11
MT-03568,user1097@example.com,1097,partner,cmp-03568,2024-05-12
MT-03569,user1098@example.com,1098,email,cmp-03569,2024-05-13
MT-03570,user1099@example.com,1099,ads,cmp-03570,2024-05-14
MT-03571,user1100@example.com,1100,social,cmp-03571,2024-05-15
MT-03572,user1101@example.com,1101,partner,cmp-03572,2024-05-16
MT-03573,user1102@example.com,1102,email,cmp-03573,2024-05-17
MT-03574,user1103@example.com,1103,ads,cmp-03574,2024-05-18
MT-03575,user1104@example.com,1104,social,cmp-03575,2024-05-19
MT-03576,user1105@example.com,1105,partner,cmp-03576,2024-05-20
MT-03577,user1106@example.com,1106,email,cmp-03577,2024-05-21
MT-03578,user1107@example.com,1107,ads,cmp-03578,2024-05-22
MT-03579,user1108@example.com,1108,social,cmp-03579,2024-05-23
MT-03580,user1109@example.com,1109,partner,cmp-03580,2024-05-24
