device_id,email,customer_id,os,os_version,app_version,manufacturer,model,push_enabled,locale,timezone,last_seen,battery_pct,network,rooted
DEV-00646,user659@example.com,659,ios,10.6,1.6.0,Apple,Model-6,false,en-US,America/New_York,2024-08-02,15,wifi,false
DEV-00647,user660@example.com,660,android,11.7,1.7.1,Samsung,Model-7,true,en-GB,Europe/London,2024-08-03,22,cellular,false
DEV-00648,user661@example.com,661,windows,12.8,1.8.2,Google,Model-8,false,de-DE,Asia/Kolkata,2024-08-04,29,ethernet,false
DEV-00649,user662@example.com,662,macos,13.0,1.0.3,Dell,Model-9,true,fr-FR,UTC,2024-08-05,36,wifi,false
DEV-00650,user663@example.com,663,linux,14.1,1.1.4,Lenovo,Model-10,false,hi-IN,America/New_York,2024-08-06,43,cellular,false
DEV-00651,user664@example.com,664,ios,10.2,1.2.0,Apple,Model-11,true,en-US,Europe/London,2024-08-07,50,ethernet,false
DEV-00652,alan@example.com,665,android,11.3,1.3.1,Samsung,Model-12,false,en-GB,Asia/Kolkata,2024-08-08,57,wifi,false
DEV-00653,user666@example.com,666,windows,12.4,1.4.2,Google,Model-13,true,de-DE,UTC,2024-08-09,64,cellular,false
DEV-00654,user667@example.com,667,macos,13.5,1.5.3,Dell,Model-14,false,fr-FR,America/New_York,2024-08-10,71,ethernet,false
DEV-00655,user668@example.com,668,linux,14.6,1.6.4,Lenovo,Model-15,true,hi-IN,Europe/London,2024-08-11,78,wifi,false
DEV-00656,user669@example.com,669,ios,10.7,1.7.0,Apple,Model-16,false,en-US,Asia/Kolkata,2024-08-12,85,cellular,false
DEV-00657,user670@example.com,670,android,11.8,1.8.1,Samsung,Model-17,true,en-GB,UTC,2024-08-13,92,ethernet,false
DEV-00658,user671@example.com,671,windows,12.0,1.0.2,Google,Model-18,false,de-DE,America/New_York,2024-08-14,99,wifi,false
DEV-00659,user672@example.com,672,macos,13.1,1.1.3,Dell,Model-19,true,fr-FR,Europe/London,2024-08-15,6,cellular,false
DEV-00660,user673@example.com,673,linux,14.2,1.2.4,Lenovo,Model-20,false,hi-IN,Asia/Kolkata,2024-08-16,13,ethernet,false
DEV-00661,user674@example.com,674,ios,10.3,1.3.0,Apple,Model-21,true,en-US,UTC,2024-08-17,20,wifi,false
DEV-00662,user675@example.com,675,android,11.4,1.4.1,Samsung,Model-22,false,en-GB,America/New_York,2024-08-18,27,cellular,false
DEV-00663,user676@example.com,676,windows,12.5,1.5.2,Google,Model-23,true,de-DE,Europe/London,2024-08-19,34,ethernet,false
DEV-00664,user677@example.com,677,macos,13.6,1.6.3,Dell,Model-24,false,fr-FR,Asia/Kolkata,2024-08-20,41,wifi,false
DEV-00665,user678@example.com,678,linux,14.7,1.7.4,Lenovo,Model-25,true,hi-IN,UTC,2024-08-21,48,cellular,false
DEV-00666,user679@example.com,679,ios,10.8,1.8.0,Apple,Model-26,false,en-US,America/New_York,2024-08-22,55,ethernet,false
DEV-00667,ada@example.com,680,android,11.0,1.0.1,Samsung,Model-27,true,en-GB,Europe/London,2024-08-23,62,wifi,false
DEV-00668,user681@example.com,681,windows,12.1,1.1.2,Google,Model-28,false,de-DE,Asia/Kolkata,2024-08-24,69,cellular,true
DEV-00669,user682@example.com,682,macos,13.2,1.2.3,Dell,Model-29,true,fr-FR,UTC,2024-08-25,76,ethernet,false
DEV-00670,user683@example.com,683,linux,14.3,1.3.4,Lenovo,Model-30,false,hi-IN,America/New_York,2024-08-26,83,wifi,false
DEV-00671,user684@example.com,684,ios,10.4,1.4.0,Apple,Model-31,true,en-US,Europe/London,2024-08-27,90,cellular,false
DEV-00672,user685@example.com,685,android,11.5,1.5.1,Samsung,Model-32,false,en-GB,Asia/Kolkata,2024-08-28,97,ethernet,false
DEV-00673,user686@example.com,686,windows,12.6,1.6.2,Google,Model-33,true,de-DE,UTC,2024-08-01,4,wifi,false
DEV-00674,user687@example.com,687,macos,13.7,1.7.3,Dell,Model-34,false,fr-FR,America/New_York,2024-08-02,11,cellular,false
DEV-00675,user688@example.com,688,linux,14.8,1.8.4,Lenovo,Model-35,true,hi-IN,Europe/London,2024-08-03,18,ethernet,false
DEV-00676,user689@example.com,689,ios,10.0,1.0.0,Apple,Model-36,false,en-US,Asia/Kolkata,2024-08-04,25,wifi,false
DEV-00677,user690@example.com,690,android,11.1,1.1.1,Samsung,Model-37,true,en-GB,UTC,2024-08-05,32,cellular,false
DEV-00678,user691@example.com,691,windows,12.2,1.2.2,Google,Model-38,false,de-DE,America/New_York,2024-08-06,39,ethernet,false
DEV-00679,user692@example.com,692,macos,13.3,1.3.3,Dell,Model-39,true,fr-FR,Europe/London,2024-08-07,46,wifi,false
DEV-00680,user693@example.com,693,linux,14.4,1.4.4,Lenovo,Model-40,false,hi-IN,Asia/Kolkata,2024-08-08,53,cellular,false
DEV-00681,user694@example.com,694,ios,10.5,1.5.0,Apple,Model-1,true,en-US,UTC,2024-08-09,60,ethernet,false
DEV-00682,user695@example.com,695,android,11.6,1.6.1,Samsung,Model-2,false,en-GB,America/New_York,2024-08-10,67,wifi,false
DEV-00683,user696@example.com,696,windows,12.7,1.7.2,Google,Model-3,true,de-DE,Europe/London,2024-08-11,74,cellular,false
DEV-00684,user697@example.com,697,macos,13.8,1.8.3,Dell,Model-4,false,fr-FR,Asia/Kolkata,2024-08-12,81,ethernet,false
DEV-00685,user698@example.com,698,linux,14.0,1.0.4,Lenovo,Model-5,true,hi-IN,UTC,2024-08-13,88,wifi,false
DEV-00686,user699@example.com,699,ios,10.1,1.1.0,Apple,Model-6,false,en-US,America/New_York,2024-08-14,95,cellular,false
DEV-00687,user700@example.com,700,android,11.2,1.2.1,Samsung,Model-7,true,en-GB,Europe/London,2024-08-15,2,ethernet,false
DEV-00688,user701@example.com,701,windows,12.3,1.3.2,Google,Model-8,false,de-DE,Asia/Kolkata,2024-08-16,9,wifi,false
DEV-00689,user702@example.com,702,macos,13.4,1.4.3,Dell,Model-9,true,fr-FR,UTC,2024-08-17,16,cellular,false
DEV-00690,user703@example.com,703,linux,14.5,1.5.4,Lenovo,Model-10,false,hi-IN,America/New_York,2024-08-18,23,ethernet,false
DEV-00691,user704@example.com,704,ios,10.6,1.6.0,Apple,Model-11,true,en-US,Europe/London,2024-08-19,30,wifi,true
DEV-00692,user705@example.com,705,android,11.7,1.7.1,Samsung,Model-12,false,en-GB,Asia/Kolkata,2024-08-20,37,cellular,false
DEV-00693,user706@example.com,706,windows,12.8,1.8.2,Google,Model-13,true,de-DE,UTC,2024-08-21,44,ethernet,false
DEV-00694,user707@example.com,707,macos,13.0,1.0.3,Dell,Model-14,false,fr-FR,America/New_York,2024-08-22,51,wifi,false
DEV-00695,user708@example.com,708,linux,14.1,1.1.4,Lenovo,Model-15,true,hi-IN,Europe/London,2024-08-23,58,cellular,false
DEV-00696,user709@example.com,709,ios,10.2,1.2.0,Apple,Model-16,false,en-US,Asia/Kolkata,2024-08-24,65,ethernet,false
DEV-00697,user710@example.com,710,android,11.3,1.3.1,Samsung,Model-17,true,en-GB,UTC,2024-08-25,72,wifi,false
DEV-00698,user711@example.com,711,windows,12.4,1.4.2,Google,Model-18,false,de-DE,America/New_York,2024-08-26,79,cellular,false
DEV-00699,user712@example.com,712,macos,13.5,1.5.3,Dell,Model-19,true,fr-FR,Europe/London,2024-08-27,86,ethernet,false
DEV-00700,grace@example.com,713,linux,14.6,1.6.4,Lenovo,Model-20,false,hi-IN,Asia/Kolkata,2024-08-28,93,wifi,false
DEV-00701,user714@example.com,714,ios,10.7,1.7.0,Apple,Model-21,true,en-US,UTC,2024-08-01,0,cellular,false
DEV-00702,user715@example.com,715,android,11.8,1.8.1,Samsung,Model-22,false,en-GB,America/New_York,2024-08-02,7,ethernet,false
DEV-00703,user716@example.com,716,windows,12.0,1.0.2,Google,Model-23,true,de-DE,Europe/London,2024-08-03,14,wifi,false
DEV-00704,user717@example.com,717,macos,13.1,1.1.3,Dell,Model-24,false,fr-FR,Asia/Kolkata,2024-08-04,21,cellular,false
DEV-00705,user718@example.com,718,linux,14.2,1.2.4,Lenovo,Model-25,true,hi-IN,UTC,2024-08-05,28,ethernet,false
DEV-00706,user719@example.com,719,ios,10.3,1.3.0,Apple,Model-26,false,en-US,America/New_York,2024-08-06,35,wifi,false
DEV-00707,user720@example.com,720,android,11.4,1.4.1,Samsung,Model-27,true,en-GB,Europe/London,2024-08-07,42,cellular,false
DEV-00708,user721@example.com,721,windows,12.5,1.5.2,Google,Model-28,false,de-DE,Asia/Kolkata,2024-08-08,49,ethernet,false
DEV-00709,user722@example.com,722,macos,13.6,1.6.3,Dell,Model-29,true,fr-FR,UTC,2024-08-09,56,wifi,false
DEV-00710,user723@example.com,723,linux,14.7,1.7.4,Lenovo,Model-30,false,hi-IN,America/New_York,2024-08-10,63,cellular,false
DEV-00711,user724@example.com,724,ios,10.8,1.8.0,Apple,Model-31,true,en-US,Europe/London,2024-08-11,70,ethernet,false
DEV-00712,user725@example.com,725,android,11.0,1.0.1,Samsung,Model-32,false,en-GB,Asia/Kolkata,2024-08-12,77,wifi,false
DEV-00713,user726@example.com,726,windows,12.1,1.1.2,Google,Model-33,true,de-DE,UTC,2024-08-13,84,cellular,false
DEV-00714,user727@example.com,727,macos,13.2,1.2.3,Dell,Model-34,false,fr-FR,America/New_York,2024-08-14,91,ethernet,true
DEV-00715,user728@example.com,728,linux,14.3,1.3.4,Lenovo,Model-35,true,hi-IN,Europe/London,2024-08-15,98,wifi,false
DEV-00716,user729@example.com,729,ios,10.4,1.4.0,Apple,Model-36,false,en-US,Asia/Kolkata,2024-08-16,5,cellular,false
DEV-00717,user730@example.com,730,android,11.5,1.5.1,Samsung,Model-37,true,en-GB,UTC,2024-08-17,12,ethernet,false
DEV-00718,user731@example.com,731,windows,12.6,1.6.2,Google,Model-38,false,de-DE,America/New_York,2024-08-18,19,wifi,false
DEV-00719,user732@example.com,732,macos,13.7,1.7.3,Dell,Model-39,true,fr-FR,Europe/London,2024-08-19,26,cellular,false
DEV-00720,user733@example.com,733,linux,14.8,1.8.4,Lenovo,Model-40,false,hi-IN,Asia/Kolkata,2024-08-20,33,ethernet,false
DEV-00721,user734@example.com,734,ios,10.0,1.0.0,Apple,Model-1,true,en-US,UTC,2024-08-21,40,wifi,false
DEV-00722,user735@example.com,735,android,11.1,1.1.1,Samsung,Model-2,false,en-GB,America/New_York,2024-08-22,47,cellular,false
DEV-00723,user736@example.com,736,windows,12.2,1.2.2,Google,Model-3,true,de-DE,Europe/London,2024-08-23,54,ethernet,false
DEV-00724,user737@example.com,737,macos,13.3,1.3.3,Dell,Model-4,false,fr-FR,Asia/Kolkata,2024-08-24,61,wifi,false
DEV-00725,user738@example.com,738,linux,14.4,1.4.4,Lenovo,Model-5,true,hi-IN,UTC,2024-08-25,68,cellular,false
DEV-00726,user739@example.com,739,ios,10.5,1.5.0,Apple,Model-6,false,en-US,America/New_York,2024-08-26,75,ethernet,false
DEV-00727,user740@example.com,740,android,11.6,1.6.1,Samsung,Model-7,true,en-GB,Europe/London,2024-08-27,82,wifi,false
DEV-00728,user741@example.com,741,windows,12.7,1.7.2,Google,Model-8,false,de-DE,Asia/Kolkata,2024-08-28,89,cellular,false
DEV-00729,user742@example.com,742,macos,13.8,1.8.3,Dell,Model-9,true,fr-FR,UTC,2024-08-01,96,ethernet,false
DEV-00730,user743@example.com,743,linux,14.0,1.0.4,Lenovo,Model-10,false,hi-IN,America/New_York,2024-08-02,3,wifi,false
DEV-00731,user744@example.com,744,ios,10.1,1.1.0,Apple,Model-11,true,en-US,Europe/London,2024-08-03,10,cellular,false
DEV-00732,user745@example.com,745,android,11.2,1.2.1,Samsung,Model-12,false,en-GB,Asia/Kolkata,2024-08-04,17,ethernet,false
DEV-00733,user746@example.com,746,windows,12.3,1.3.2,Google,Model-13,true,de-DE,UTC,2024-08-05,24,wifi,false
DEV-00734,user747@example.com,747,macos,13.4,1.4.3,Dell,Model-14,false,fr-FR,America/New_York,2024-08-06,31,cellular,false
DEV-00735,alan@example.com,748,linux,14.5,1.5.4,Lenovo,Model-15,true,hi-IN,Europe/London,2024-08-07,38,ethernet,false
DEV-00736,user749@example.com,749,ios,10.6,1.6.0,Apple,Model-16,false,en-US,Asia/Kolkata,2024-08-08,45,wifi,false
DEV-00737,user750@example.com,750,android,11.7,1.7.1,Samsung,Model-17,true,en-GB,UTC,2024-08-09,52,cellular,true
DEV-00738,user751@example.com,751,windows,12.8,1.8.2,Google,Model-18,false,de-DE,America/New_York,2024-08-10,59,ethernet,false
DEV-00739,user752@example.com,752,macos,13.0,1.0.3,Dell,Model-19,true,fr-FR,Europe/London,2024-08-11,66,wifi,false
DEV-00740,user753@example.com,753,linux,14.1,1.1.4,Lenovo,Model-20,false,hi-IN,Asia/Kolkata,2024-08-12,73,cellular,false
DEV-00741,user754@example.com,754,ios,10.2,1.2.0,Apple,Model-21,true,en-US,UTC,2024-08-13,80,ethernet,false
DEV-00742,user755@example.com,755,android,11.3,1.3.1,Samsung,Model-22,false,en-GB,America/New_York,2024-08-14,87,wifi,false
DEV-00743,user756@example.com,756,windows,12.4,1.4.2,Google,Model-23,true,de-DE,Europe/London,2024-08-15,94,cellular,false
DEV-00744,user757@example.com,757,macos,13.5,1.5.3,Dell,Model-24,false,fr-FR,Asia/Kolkata,2024-08-16,1,ethernet,false
DEV-00745,user758@example.com,758,linux,14.6,1.6.4,Lenovo,Model-25,true,hi-IN,UTC,2024-08-17,8,wifi,false
DEV-00746,user759@example.com,759,ios,10.7,1.7.0,Apple,Model-26,false,en-US,America/New_York,2024-08-18,15,cellular,false
DEV-00747,user760@example.com,760,android,11.8,1.8.1,Samsung,Model-27,true,en-GB,Europe/London,2024-08-19,22,ethernet,false
DEV-00748,user761@example.com,761,windows,12.0,1.0.2,Google,Model-28,false,de-DE,Asia/Kolkata,2024-08-20,29,wifi,false
DEV-00749,user762@example.com,762,macos,13.1,1.1.3,Dell,Model-29,true,fr-FR,UTC,2024-08-21,36,cellular,false
DEV-00750,user763@example.com,763,linux,14.2,1.2.4,Lenovo,Model-30,false,hi-IN,America/New_York,2024-08-22,43,ethernet,false
DEV-00751,user764@example.com,764,ios,10.3,1.3.0,Apple,Model-31,true,en-US,Europe/London,2024-08-23,50,wifi,false
DEV-00752,user765@example.com,765,android,11.4,1.4.1,Samsung,Model-32,false,en-GB,Asia/Kolkata,2024-08-24,57,cellular,false
DEV-00753,user766@example.com,766,windows,12.5,1.5.2,Google,Model-33,true,de-DE,UTC,2024-08-25,64,ethernet,false
DEV-00754,user767@example.com,767,macos,13.6,1.6.3,Dell,Model-34,false,fr-FR,America/New_York,2024-08-26,71,wifi,false
DEV-00755,user768@example.com,768,linux,14.7,1.7.4,Lenovo,Model-35,true,hi-IN,Europe/London,2024-08-27,78,cellular,false
DEV-00756,user769@example.com,769,ios,10.8,1.8.0,Apple,Model-36,false,en-US,Asia/Kolkata,2024-08-28,85,ethernet,false
DEV-00757,user770@example.com,770,android,11.0,1.0.1,Samsung,Model-37,true,en-GB,UTC,2024-08-01,92,wifi,false
DEV-00758,user771@example.com,771,windows,12.1,1.1.2,Google,Model-38,false,de-DE,America/New_York,2024-08-02,99,cellular,false
DEV-00759,user772@example.com,772,macos,13.2,1.2.3,Dell,Model-39,true,fr-FR,Europe/London,2024-08-03,6,ethernet,false
DEV-00760,user773@example.com,773,linux,14.3,1.3.4,Lenovo,Model-40,false,hi-IN,Asia/Kolkata,2024-08-04,13,wifi,true
DEV-00761,user774@example.com,774,ios,10.4,1.4.0,Apple,Model-1,true,en-US,UTC,2024-08-05,20,cellular,false
DEV-00762,user775@example.com,775,android,11.5,1.5.1,Samsung,Model-2,false,en-GB,America/New_York,2024-08-06,27,ethernet,false
DEV-00763,user776@example.com,776,windows,12.6,1.6.2,Google,Model-3,true,de-DE,Europe/London,2024-08-07,34,wifi,false
DEV-00764,ada@example.com,777,macos,13.7,1.7.3,Dell,Model-4,false,fr-FR,Asia/Kolkata,2024-08-08,41,cellular,false
DEV-00765,user778@example.com,778,linux,14.8,1.8.4,Lenovo,Model-5,true,hi-IN,UTC,2024-08-09,48,ethernet,false
DEV-00766,user779@example.com,779,ios,10.0,1.0.0,Apple,Model-6,false,en-US,America/New_York,2024-08-10,55,wifi,false
DEV-00767,user780@example.com,780,android,11.1,1.1.1,Samsung,Model-7,true,en-GB,Europe/London,2024-08-11,62,cellular,false
DEV-00768,user781@example.com,781,windows,12.2,1.2.2,Google,Model-8,false,de-DE,Asia/Kolkata,2024-08-12,69,ethernet,false
DEV-00769,user782@example.com,782,macos,13.3,1.3.3,Dell,Model-9,true,fr-FR,UTC,2024-08-13,76,wifi,false
DEV-00770,user783@example.com,783,linux,14.4,1.4.4,Lenovo,Model-10,false,hi-IN,America/New_York,2024-08-14,83,cellular,false
DEV-00771,user784@example.com,784,ios,10.5,1.5.0,Apple,Model-11,true,en-US,Europe/London,2024-08-15,90,ethernet,false
DEV-00772,user785@example.com,785,android,11.6,1.6.1,Samsung,Model-12,false,en-GB,Asia/Kolkata,2024-08-16,97,wifi,false
DEV-00773,user786@example.com,786,windows,12.7,1.7.2,Google,Model-13,true,de-DE,UTC,2024-08-17,4,cellular,false
DEV-00774,user787@example.com,787,macos,13.8,1.8.3,Dell,Model-14,false,fr-FR,America/New_York,2024-08-18,11,ethernet,false
DEV-00775,user788@example.com,788,linux,14.0,1.0.4,Lenovo,Model-15,true,hi-IN,Europe/London,2024-08-19,18,wifi,false
DEV-00776,user789@example.com,789,ios,10.1,1.1.0,Apple,Model-16,false,en-US,Asia/Kolkata,2024-08-20,25,cellular,false
DEV-00777,user790@example.com,790,android,11.2,1.2.1,Samsung,Model-17,true,en-GB,UTC,2024-08-21,32,ethernet,false
DEV-00778,user791@example.com,791,windows,12.3,1.3.2,Google,Model-18,false,de-DE,America/New_York,2024-08-22,39,wifi,false
DEV-00779,user792@example.com,792,macos,13.4,1.4.3,Dell,Model-19,true,fr-FR,Europe/London,2024-08-23,46,cellular,false
DEV-00780,user793@example.com,793,linux,14.5,1.5.4,Lenovo,Model-20,false,hi-IN,Asia/Kolkata,2024-08-24,53,ethernet,false
DEV-00781,user794@example.com,794,ios,10.6,1.6.0,Apple,Model-21,true,en-US,UTC,2024-08-25,60,wifi,false
DEV-00782,user795@example.com,795,android,11.7,1.7.1,Samsung,Model-22,false,en-GB,America/New_York,2024-08-26,67,cellular,false
DEV-00783,user796@example.com,796,windows,12.8,1.8.2,Google,Model-23,true,de-DE,Europe/London,2024-08-27,74,ethernet,true
DEV-00784,user797@example.com,797,macos,13.0,1.0.3,Dell,Model-24,false,fr-FR,Asia/Kolkata,2024-08-28,81,wifi,false
DEV-00785,user798@example.com,798,linux,14.1,1.1.4,Lenovo,Model-25,true,hi-IN,UTC,2024-08-01,88,cellular,false
DEV-00786,user799@example.com,799,ios,10.2,1.2.0,Apple,Model-26,false,en-US,America/New_York,2024-08-02,95,ethernet,false
DEV-00787,user800@example.com,800,android,11.3,1.3.1,Samsung,Model-27,true,en-GB,Europe/London,2024-08-03,2,wifi,false
DEV-00788,user801@example.com,801,windows,12.4,1.4.2,Google,Model-28,false,de-DE,Asia/Kolkata,2024-08-04,9,cellular,false
DEV-00789,grace@example.com,802,macos,13.5,1.5.3,Dell,Model-29,true,fr-FR,UTC,2024-08-05,16,ethernet,false
DEV-00790,user803@example.com,803,linux,14.6,1.6.4,Lenovo,Model-30,false,hi-IN,America/New_York,2024-08-06,23,wifi,false
DEV-00791,user804@example.com,804,ios,10.7,1.7.0,Apple,Model-31,true,en-US,Europe/London,2024-08-07,30,cellular,false
DEV-00792,user805@example.com,805,android,11.8,1.8.1,Samsung,Model-32,false,en-GB,Asia/Kolkata,2024-08-08,37,ethernet,false
DEV-00793,user806@example.com,806,windows,12.0,1.0.2,Google,Model-33,true,de-DE,UTC,2024-08-09,44,wifi,false
DEV-00794,user807@example.com,807,macos,13.1,1.1.3,Dell,Model-34,false,fr-FR,America/New_York,2024-08-10,51,cellular,false
DEV-00795,user808@example.com,808,linux,14.2,1.2.4,Lenovo,Model-35,true,hi-IN,Europe/London,2024-08-11,58,ethernet,false
DEV-00796,user809@example.com,809,ios,10.3,1.3.0,Apple,Model-36,false,en-US,Asia/Kolkata,2024-08-12,65,wifi,false
DEV-00797,user810@example.com,810,android,11.4,1.4.1,Samsung,Model-37,true,en-GB,UTC,2024-08-13,72,cellular,false
DEV-00798,user811@example.com,811,windows,12.5,1.5.2,Google,Model-38,false,de-DE,America/New_York,2024-08-14,79,ethernet,false
DEV-00799,user812@example.com,812,macos,13.6,1.6.3,Dell,Model-39,true,fr-FR,Europe/London,2024-08-15,86,wifi,false
DEV-00800,user813@example.com,813,linux,14.7,1.7.4,Lenovo,Model-40,false,hi-IN,Asia/Kolkata,2024-08-16,93,cellular,false
DEV-00801,user814@example.com,814,ios,10.8,1.8.0,Apple,Model-1,true,en-US,UTC,2024-08-17,0,ethernet,false
DEV-00802,user815@example.com,815,android,11.0,1.0.1,Samsung,Model-2,false,en-GB,America/New_York,2024-08-18,7,wifi,false
DEV-00803,user816@example.com,816,windows,12.1,1.1.2,Google,Model-3,true,de-DE,Europe/London,2024-08-19,14,cellular,false
DEV-00804,user817@example.com,817,macos,13.2,1.2.3,Dell,Model-4,false,fr-FR,Asia/Kolkata,2024-08-20,21,ethernet,false
DEV-00805,user818@example.com,818,linux,14.3,1.3.4,Lenovo,Model-5,true,hi-IN,UTC,2024-08-21,28,wifi,false
DEV-00806,user819@example.com,819,ios,10.4,1.4.0,Apple,Model-6,false,en-US,America/New_York,2024-08-22,35,cellular,true
DEV-00807,user820@example.com,820,android,11.5,1.5.1,Samsung,Model-7,true,en-GB,Europe/London,2024-08-23,42,ethernet,false
DEV-00808,user821@example.com,821,windows,12.6,1.6.2,Google,Model-8,false,de-DE,Asia/Kolkata,2024-08-24,49,wifi,false
DEV-00809,user822@example.com,822,macos,13.7,1.7.3,Dell,Model-9,true,fr-FR,UTC,2024-08-25,56,cellular,false
DEV-00810,user823@example.com,823,linux,14.8,1.8.4,Lenovo,Model-10,false,hi-IN,America/New_York,2024-08-26,63,ethernet,false
DEV-00811,user824@example.com,824,ios,10.0,1.0.0,Apple,Model-11,true,en-US,Europe/London,2024-08-27,70,wifi,false
DEV-00812,user825@example.com,825,android,11.1,1.1.1,Samsung,Model-12,false,en-GB,Asia/Kolkata,2024-08-28,77,cellular,false
DEV-00813,user826@example.com,826,windows,12.2,1.2.2,Google,Model-13,true,de-DE,UTC,2024-08-01,84,ethernet,false
DEV-00814,user827@example.com,827,macos,13.3,1.3.3,Dell,Model-14,false,fr-FR,America/New_York,2024-08-02,91,wifi,false
DEV-00815,user828@example.com,828,linux,14.4,1.4.4,Lenovo,Model-15,true,hi-IN,Europe/London,2024-08-03,98,cellular,false
DEV-00816,user829@example.com,829,ios,10.5,1.5.0,Apple,Model-16,false,en-US,Asia/Kolkata,2024-08-04,5,ethernet,false
DEV-00817,user830@example.com,830,android,11.6,1.6.1,Samsung,Model-17,true,en-GB,UTC,2024-08-05,12,wifi,false
DEV-00818,alan@example.com,831,windows,12.7,1.7.2,Google,Model-18,false,de-DE,America/New_York,2024-08-06,19,cellular,false
DEV-00819,user832@example.com,832,macos,13.8,1.8.3,Dell,Model-19,true,fr-FR,Europe/London,2024-08-07,26,ethernet,false
DEV-00820,user833@example.com,833,linux,14.0,1.0.4,Lenovo,Model-20,false,hi-IN,Asia/Kolkata,2024-08-08,33,wifi,false
DEV-00821,user834@example.com,834,ios,10.1,1.1.0,Apple,Model-21,true,en-US,UTC,2024-08-09,40,cellular,false
