refund_id,email,customer_id,invoice_id,amount_usd,reason,status,created_at
RF-01046,user1077@example.com,1077,INV-01046,496,fraud,approved,2024-07-10
RF-01047,user1078@example.com,1078,INV-01047,7,goodwill,rejected,2024-07-11
RF-01048,user1079@example.com,1079,INV-01048,18,defect,pending,2024-07-12
RF-01049,alan@example.com,1080,INV-01049,29,duplicate,approved,2024-07-13
RF-01050,user1081@example.com,1081,INV-01050,40,fraud,rejected,2024-07-14
RF-01051,user1082@example.com,1082,INV-01051,51,goodwill,pending,2024-07-15
RF-01052,user1083@example.com,1083,INV-01052,62,defect,approved,2024-07-16
RF-01053,user1084@example.com,1084,INV-01053,73,duplicate,rejected,2024-07-17
RF-01054,user1085@example.com,1085,INV-01054,84,fraud,pending,2024-07-18
RF-01055,user1086@example.com,1086,INV-01055,95,goodwill,approved,2024-07-19
RF-01056,user1087@example.com,1087,INV-01056,106,defect,rejected,2024-07-20
RF-01057,user1088@example.com,1088,INV-01057,117,duplicate,pending,2024-07-21
RF-01058,user1089@example.com,1089,INV-01058,128,fraud,approved,2024-07-22
RF-01059,user1090@example.com,1090,INV-01059,139,goodwill,rejected,2024-07-23
RF-01060,user1091@example.com,1091,INV-01060,150,defect,pending,2024-07-24
RF-01061,user1092@example.com,1092,INV-01061,161,duplicate,approved,2024-07-25
RF-01062,user1093@example.com,1093,INV-01062,172,fraud,rejected,2024-07-26
RF-01063,user1094@example.com,1094,INV-01063,183,goodwill,pending,2024-07-27
RF-01064,user1095@example.com,1095,INV-01064,194,defect,approved,2024-07-28
RF-01065,user1096@example.com,1096,INV-01065,205,duplicate,rejected,2024-07-01
RF-01066,user1097@example.com,1097,INV-01066,216,fraud,pending,2024-07-02
RF-01067,user1098@example.com,1098,INV-01067,227,goodwill,approved,2024-07-03
RF-01068,user1099@example.com,1099,INV-01068,238,defect,rejected,2024-07-04
RF-01069,user1100@example.com,1100,INV-01069,249,duplicate,pending,2024-07-05
RF-01070,user1101@example.com,1101,INV-01070,260,fraud,approved,2024-07-06
RF-01071,user1102@example.com,1102,INV-01071,271,goodwill,rejected,2024-07-07
RF-01072,user1103@example.com,1103,INV-01072,282,defect,pending,2024-07-08
RF-01073,user1104@example.com,1104,INV-01073,293,duplicate,approved,2024-07-09
RF-01074,user1105@example.com,1105,INV-01074,304,fraud,rejected,2024-07-10
RF-01075,user1106@example.com,1106,INV-01075,315,goodwill,pending,2024-07-11
RF-01076,user1107@example.com,1107,INV-01076,326,defect,approved,2024-07-12
RF-01077,user1108@example.com,1108,INV-01077,337,duplicate,rejected,2024-07-13
RF-01078,user1109@example.com,1109,INV-01078,348,fraud,pending,2024-07-14
RF-01079,user1110@example.com,1110,INV-01079,359,goodwill,approved,2024-07-15
RF-01080,user1111@example.com,1111,INV-01080,370,defect,rejected,2024-07-16
RF-01081,user1112@example.com,1112,INV-01081,381,duplicate,pending,2024-07-17
RF-01082,user1113@example.com,1113,INV-01082,392,fraud,approved,2024-07-18
RF-01083,user1114@example.com,1114,INV-01083,403,goodwill,rejected,2024-07-19
RF-01084,user1115@example.com,1115,INV-01084,414,defect,pending,2024-07-20
RF-01085,user1116@example.com,1116,INV-01085,425,duplicate,approved,2024-07-21
RF-01086,user1117@example.com,1117,INV-01086,436,fraud,rejected,2024-07-22
RF-01087,user1118@example.com,1118,INV-01087,447,goodwill,pending,2024-07-23
RF-01088,user1119@example.com,1119,INV-01088,458,defect,approved,2024-07-24
RF-01089,user1120@example.com,1120,INV-01089,469,duplicate,rejected,2024-07-25
RF-01090,user1121@example.com,1121,INV-01090,480,fraud,pending,2024-07-26
RF-01091,user1122@example.com,1122,INV-01091,491,goodwill,approved,2024-07-27
RF-01092,user1123@example.com,1123,INV-01092,2,defect,rejected,2024-07-28
RF-01093,user1124@example.com,1124,INV-01093,13,duplicate,pending,2024-07-01
RF-01094,user1125@example.com,1125,INV-01094,24,fraud,approved,2024-07-02
RF-01095,user1126@example.com,1126,INV-01095,35,goodwill,rejected,2024-07-03
RF-01096,user1127@example.com,1127,INV-01096,46,defect,pending,2024-07-04
RF-01097,user1128@example.com,1128,INV-01097,57,duplicate,approved,2024-07-05
RF-01098,user1129@example.com,1129,INV-01098,68,fraud,rejected,2024-07-06
RF-01099,user1130@example.com,1130,INV-01099,79,goodwill,pending,2024-07-07
RF-01100,user1131@example.com,1131,INV-01100,90,defect,approved,2024-07-08
RF-01101,user1132@example.com,1132,INV-01101,101,duplicate,rejected,2024-07-09
RF-01102,user1133@example.com,1133,INV-01102,112,fraud,pending,2024-07-10
RF-01103,user1134@example.com,1134,INV-01103,123,goodwill,approved,2024-07-11
RF-01104,user1135@example.com,1135,INV-01104,134,defect,rejected,2024-07-12
RF-01105,user1136@example.com,1136,INV-01105,145,duplicate,pending,2024-07-13
RF-01106,user1137@example.com,1137,INV-01106,156,fraud,approved,2024-07-14
RF-01107,user1138@example.com,1138,INV-01107,167,goodwill,rejected,2024-07-15
RF-01108,user1139@example.com,1139,INV-01108,178,defect,pending,2024-07-16
RF-01109,user1140@example.com,1140,INV-01109,189,duplicate,approved,2024-07-17
RF-01110,user1141@example.com,1141,INV-01110,200,fraud,rejected,2024-07-18
RF-01111,user1142@example.com,1142,INV-01111,211,goodwill,pending,2024-07-19
RF-01112,user1143@example.com,1143,INV-01112,222,defect,approved,2024-07-20
RF-01113,user1144@example.com,1144,INV-01113,233,duplicate,rejected,2024-07-21
RF-01114,user1145@example.com,1145,INV-01114,244,fraud,pending,2024-07-22
RF-01115,user1146@example.com,1146,INV-01115,255,goodwill,approved,2024-07-23
RF-01116,user1147@example.com,1147,INV-01116,266,defect,rejected,2024-07-24
RF-01117,user1148@example.com,1148,INV-01117,277,duplicate,pending,2024-07-25
RF-01118,user1149@example.com,1149,INV-01118,288,fraud,approved,2024-07-26
RF-01119,user1150@example.com,1150,INV-01119,299,goodwill,rejected,2024-07-27
RF-01120,user1151@example.com,1151,INV-01120,310,defect,pending,2024-07-28
RF-01121,user1152@example.com,1152,INV-01121,321,duplicate,approved,2024-07-01
RF-01122,user1153@example.com,1153,INV-01122,332,fraud,rejected,2024-07-02
RF-01123,user1154@example.com,1154,INV-01123,343,goodwill,pending,2024-07-03
RF-01124,user1155@example.com,1155,INV-01124,354,defect,approved,2024-07-04
RF-01125,user1156@example.com,1156,INV-01125,365,duplicate,rejected,2024-07-05
RF-01126,user1157@example.com,1157,INV-01126,376,fraud,pending,2024-07-06
RF-01127,grace@example.com,1158,INV-01127,387,goodwill,approved,2024-07-07
RF-01128,user1159@example.com,1159,INV-01128,398,defect,rejected,2024-07-08
RF-01129,user1160@example.com,1160,INV-01129,409,duplicate,pending,2024-07-09
RF-01130,user1161@example.com,1161,INV-01130,420,fraud,approved,2024-07-10
RF-01131,user1162@example.com,1162,INV-01131,431,goodwill,rejected,2024-07-11
RF-01132,alan@example.com,1163,INV-01132,442,defect,pending,2024-07-12
RF-01133,user1164@example.com,1164,INV-01133,453,duplicate,approved,2024-07-13
RF-01134,ada@example.com,1165,INV-01134,464,fraud,rejected,2024-07-14
RF-01135,user1166@example.com,1166,INV-01135,475,goodwill,pending,2024-07-15
RF-01136,user1167@example.com,1167,INV-01136,486,defect,approved,2024-07-16
RF-01137,user1168@example.com,1168,INV-01137,497,duplicate,rejected,2024-07-17
RF-01138,user1169@example.com,1169,INV-01138,8,fraud,pending,2024-07-18
RF-01139,user1170@example.com,1170,INV-01139,19,goodwill,approved,2024-07-19
RF-01140,user1171@example.com,1171,INV-01140,30,defect,rejected,2024-07-20
RF-01141,user1172@example.com,1172,INV-01141,41,duplicate,pending,2024-07-21
RF-01142,user1173@example.com,1173,INV-01142,52,fraud,approved,2024-07-22
RF-01143,user1174@example.com,1174,INV-01143,63,goodwill,rejected,2024-07-23
RF-01144,user1175@example.com,1175,INV-01144,74,defect,pending,2024-07-24
RF-01145,user1176@example.com,1176,INV-01145,85,duplicate,approved,2024-07-25
RF-01146,user1177@example.com,1177,INV-01146,96,fraud,rejected,2024-07-26
RF-01147,user1178@example.com,1178,INV-01147,107,goodwill,pending,2024-07-27
RF-01148,user1179@example.com,1179,INV-01148,118,defect,approved,2024-07-28
RF-01149,user1180@example.com,1180,INV-01149,129,duplicate,rejected,2024-07-01
RF-01150,user1181@example.com,1181,INV-01150,140,fraud,pending,2024-07-02
RF-01151,user1182@example.com,1182,INV-01151,151,goodwill,approved,2024-07-03
RF-01152,user1183@example.com,1183,INV-01152,162,defect,rejected,2024-07-04
RF-01153,user1184@example.com,1184,INV-01153,173,duplicate,pending,2024-07-05
RF-01154,user1185@example.com,1185,INV-01154,184,fraud,approved,2024-07-06
RF-01155,user1186@example.com,1186,INV-01155,195,goodwill,rejected,2024-07-07
RF-01156,user1187@example.com,1187,INV-01156,206,defect,pending,2024-07-08
RF-01157,user1188@example.com,1188,INV-01157,217,duplicate,approved,2024-07-09
RF-01158,user1189@example.com,1189,INV-01158,228,fraud,rejected,2024-07-10
RF-01159,user1190@example.com,1190,INV-01159,239,goodwill,pending,2024-07-11
RF-01160,user1191@example.com,1191,INV-01160,250,defect,approved,2024-07-12
RF-01161,user1192@example.com,1192,INV-01161,261,duplicate,rejected,2024-07-13
RF-01162,user1193@example.com,1193,INV-01162,272,fraud,pending,2024-07-14
RF-01163,user1194@example.com,1194,INV-01163,283,goodwill,approved,2024-07-15
RF-01164,user1195@example.com,1195,INV-01164,294,defect,rejected,2024-07-16
RF-01165,user1196@example.com,1196,INV-01165,305,duplicate,pending,2024-07-17
RF-01166,user1197@example.com,1197,INV-01166,316,fraud,approved,2024-07-18
RF-01167,user1198@example.com,1198,INV-01167,327,goodwill,rejected,2024-07-19
RF-01168,user1199@example.com,1199,INV-01168,338,defect,pending,2024-07-20
RF-01169,user1200@example.com,1200,INV-01169,349,duplicate,approved,2024-07-21
RF-01170,user1201@example.com,1201,INV-01170,360,fraud,rejected,2024-07-22
RF-01171,user1202@example.com,1202,INV-01171,371,goodwill,pending,2024-07-23
RF-01172,user1203@example.com,1203,INV-01172,382,defect,approved,2024-07-24
RF-01173,user1204@example.com,1204,INV-01173,393,duplicate,rejected,2024-07-25
RF-01174,user1205@example.com,1205,INV-01174,404,fraud,pending,2024-07-26
RF-01175,user1206@example.com,1206,INV-01175,415,goodwill,approved,2024-07-27
RF-01176,user1207@example.com,1207,INV-01176,426,defect,rejected,2024-07-28
RF-01177,user1208@example.com,1208,INV-01177,437,duplicate,pending,2024-07-01
RF-01178,user1209@example.com,1209,INV-01178,448,fraud,approved,2024-07-02
RF-01179,user1210@example.com,1210,INV-01179,459,goodwill,rejected,2024-07-03
RF-01180,user1211@example.com,1211,INV-01180,470,defect,pending,2024-07-04
RF-01181,user1212@example.com,1212,INV-01181,481,duplicate,approved,2024-07-05
RF-01182,user1213@example.com,1213,INV-01182,492,fraud,rejected,2024-07-06
RF-01183,user1214@example.com,1214,INV-01183,3,goodwill,pending,2024-07-07
RF-01184,user1215@example.com,1215,INV-01184,14,defect,approved,2024-07-08
RF-01185,user1216@example.com,1216,INV-01185,25,duplicate,rejected,2024-07-09
RF-01186,user1217@example.com,1217,INV-01186,36,fraud,pending,2024-07-10
RF-01187,user1218@example.com,1218,INV-01187,47,goodwill,approved,2024-07-11
RF-01188,user1219@example.com,1219,INV-01188,58,defect,rejected,2024-07-12
RF-01189,user1220@example.com,1220,INV-01189,69,duplicate,pending,2024-07-13
RF-01190,user1221@example.com,1221,INV-01190,80,fraud,approved,2024-07-14
RF-01191,user1222@example.com,1222,INV-01191,91,goodwill,rejected,2024-07-15
RF-01192,user1223@example.com,1223,INV-01192,102,defect,pending,2024-07-16
RF-01193,user1224@example.com,1224,INV-01193,113,duplicate,approved,2024-07-17
RF-01194,user1225@example.com,1225,INV-01194,124,fraud,rejected,2024-07-18
RF-01195,user1226@example.com,1226,INV-01195,135,goodwill,pending,2024-07-19
RF-01196,user1227@example.com,1227,INV-01196,146,defect,approved,2024-07-20
RF-01197,user1228@example.com,1228,INV-01197,157,duplicate,rejected,2024-07-21
RF-01198,user1229@example.com,1229,INV-01198,168,fraud,pending,2024-07-22
RF-01199,user1230@example.com,1230,INV-01199,179,goodwill,approved,2024-07-23
RF-01200,user1231@example.com,1231,INV-01200,190,defect,rejected,2024-07-24
RF-01201,user1232@example.com,1232,INV-01201,201,duplicate,pending,2024-07-25
RF-01202,user1233@example.com,1233,INV-01202,212,fraud,approved,2024-07-26
RF-01203,user1234@example.com,1234,INV-01203,223,goodwill,rejected,2024-07-27
RF-01204,user1235@example.com,1235,INV-01204,234,defect,pending,2024-07-28
RF-01205,user1236@example.com,1236,INV-01205,245,duplicate,approved,2024-07-01
RF-01206,user1237@example.com,1237,INV-01206,256,fraud,rejected,2024-07-02
RF-01207,user1238@example.com,1238,INV-01207,267,goodwill,pending,2024-07-03
RF-01208,user1239@example.com,1239,INV-01208,278,defect,approved,2024-07-04
RF-01209,user1240@example.com,1240,INV-01209,289,duplicate,rejected,2024-07-05
RF-01210,user1241@example.com,1241,INV-01210,300,fraud,pending,2024-07-06
RF-01211,user1242@example.com,1242,INV-01211,311,goodwill,approved,2024-07-07
RF-01212,user1243@example.com,1243,INV-01212,322,defect,rejected,2024-07-08
RF-01213,user1244@example.com,1244,INV-01213,333,duplicate,pending,2024-07-09
RF-01214,user1245@example.com,1245,INV-01214,344,fraud,approved,2024-07-10
RF-01215,alan@example.com,1246,INV-01215,355,goodwill,rejected,2024-07-11
RF-01216,grace@example.com,1247,INV-01216,366,defect,pending,2024-07-12
RF-01217,user1248@example.com,1248,INV-01217,377,duplicate,approved,2024-07-13
RF-01218,user1249@example.com,1249,INV-01218,388,fraud,rejected,2024-07-14
RF-01219,user1250@example.com,1250,INV-01219,399,goodwill,pending,2024-07-15
RF-01220,user1251@example.com,1251,INV-01220,410,defect,approved,2024-07-16
RF-01221,user1252@example.com,1252,INV-01221,421,duplicate,rejected,2024-07-17
RF-01222,user1253@example.com,1253,INV-01222,432,fraud,pending,2024-07-18
RF-01223,user1254@example.com,1254,INV-01223,443,goodwill,approved,2024-07-19
RF-01224,user1255@example.com,1255,INV-01224,454,defect,rejected,2024-07-20
RF-01225,user1256@example.com,1256,INV-01225,465,duplicate,pending,2024-07-21
RF-01226,user1257@example.com,1257,INV-01226,476,fraud,approved,2024-07-22
RF-01227,user1258@example.com,1258,INV-01227,487,goodwill,rejected,2024-07-23
RF-01228,user1259@example.com,1259,INV-01228,498,defect,pending,2024-07-24
RF-01229,user1260@example.com,1260,INV-01229,9,duplicate,approved,2024-07-25
RF-01230,user1261@example.com,1261,INV-01230,20,fraud,rejected,2024-07-26
RF-01231,ada@example.com,1262,INV-01231,31,goodwill,pending,2024-07-27
RF-01232,user1263@example.com,1263,INV-01232,42,defect,approved,2024-07-28
RF-01233,user1264@example.com,1264,INV-01233,53,duplicate,rejected,2024-07-01
RF-01234,user1265@example.com,1265,INV-01234,64,fraud,pending,2024-07-02
RF-01235,user1266@example.com,1266,INV-01235,75,goodwill,approved,2024-07-03
RF-01236,user1267@example.com,1267,INV-01236,86,defect,rejected,2024-07-04
RF-01237,user1268@example.com,1268,INV-01237,97,duplicate,pending,2024-07-05
RF-01238,user1269@example.com,1269,INV-01238,108,fraud,approved,2024-07-06
RF-01239,user1270@example.com,1270,INV-01239,119,goodwill,rejected,2024-07-07
RF-01240,user1271@example.com,1271,INV-01240,130,defect,pending,2024-07-08
RF-01241,user1272@example.com,1272,INV-01241,141,duplicate,approved,2024-07-09
RF-01242,user1273@example.com,1273,INV-01242,152,fraud,rejected,2024-07-10
RF-01243,user1274@example.com,1274,INV-01243,163,goodwill,pending,2024-07-11
RF-01244,user1275@example.com,1275,INV-01244,174,defect,approved,2024-07-12
RF-01245,user1276@example.com,1276,INV-01245,185,duplicate,rejected,2024-07-13
RF-01246,user1277@example.com,1277,INV-01246,196,fraud,pending,2024-07-14
RF-01247,user1278@example.com,1278,INV-01247,207,goodwill,approved,2024-07-15
RF-01248,user1279@example.com,1279,INV-01248,218,defect,rejected,2024-07-16
RF-01249,user1280@example.com,1280,INV-01249,229,duplicate,pending,2024-07-17
RF-01250,user1281@example.com,1281,INV-01250,240,fraud,approved,2024-07-18
RF-01251,user1282@example.com,1282,INV-01251,251,goodwill,rejected,2024-07-19
RF-01252,user1283@example.com,1283,INV-01252,262,defect,pending,2024-07-20
RF-01253,user1284@example.com,1284,INV-01253,273,duplicate,approved,2024-07-21
RF-01254,user1285@example.com,1285,INV-01254,284,fraud,rejected,2024-07-22
RF-01255,user1286@example.com,1286,INV-01255,295,goodwill,pending,2024-07-23
RF-01256,user1287@example.com,1287,INV-01256,306,defect,approved,2024-07-24
RF-01257,user1288@example.com,1288,INV-01257,317,duplicate,rejected,2024-07-25
RF-01258,user1289@example.com,1289,INV-01258,328,fraud,pending,2024-07-26
RF-01259,user1290@example.com,1290,INV-01259,339,goodwill,approved,2024-07-27
RF-01260,user1291@example.com,1291,INV-01260,350,defect,rejected,2024-07-28
RF-01261,user1292@example.com,1292,INV-01261,361,duplicate,pending,2024-07-01
RF-01262,user1293@example.com,1293,INV-01262,372,fraud,approved,2024-07-02
RF-01263,user1294@example.com,1294,INV-01263,383,goodwill,rejected,2024-07-03
RF-01264,user1295@example.com,1295,INV-01264,394,defect,pending,2024-07-04
RF-01265,user1296@example.com,1296,INV-01265,405,duplicate,approved,2024-07-05
RF-01266,user1297@example.com,1297,INV-01266,416,fraud,rejected,2024-07-06
RF-01267,user1298@example.com,1298,INV-01267,427,goodwill,pending,2024-07-07
RF-01268,user1299@example.com,1299,INV-01268,438,defect,approved,2024-07-08
RF-01269,user1300@example.com,1300,INV-01269,449,duplicate,rejected,2024-07-09
RF-01270,user1301@example.com,1301,INV-01270,460,fraud,pending,2024-07-10
RF-01271,user1302@example.com,1302,INV-01271,471,goodwill,approved,2024-07-11
RF-01272,user1303@example.com,1303,INV-01272,482,defect,rejected,2024-07-12
RF-01273,user1304@example.com,1304,INV-01273,493,duplicate,pending,2024-07-13
RF-01274,user1305@example.com,1305,INV-01274,4,fraud,approved,2024-07-14
RF-01275,user1306@example.com,1306,INV-01275,15,goodwill,rejected,2024-07-15
RF-01276,user1307@example.com,1307,INV-01276,26,defect,pending,2024-07-16
