event_id,session_id,customer_id,email,event_type,sku,brand_code,event_at,region_code
EVT-0001456,SES-001456,1456,user1456@example.com,purchase,NIKE-SKU-00206,NIKE,2024-06-28T12:00:00Z,IN-EAST
EVT-0001457,SES-001457,1457,user1457@example.com,view,PUMA-SKU-00207,PUMA,2024-06-01T12:00:00Z,IN-WEST
EVT-0001458,SES-001458,1458,user1458@example.com,add_to_cart,NIKE-SKU-00208,NIKE,2024-06-02T12:00:00Z,IN-NORTH
EVT-0001459,SES-001459,1459,user1459@example.com,checkout,PUMA-SKU-00209,PUMA,2024-06-03T12:00:00Z,IN-SOUTH
EVT-0001460,SES-001460,1460,user1460@example.com,purchase,NIKE-SKU-00210,NIKE,2024-06-04T12:00:00Z,IN-EAST
EVT-0001461,SES-001461,1461,user1461@example.com,view,PUMA-SKU-00211,PUMA,2024-06-05T12:00:00Z,IN-WEST
EVT-0001462,SES-001462,1462,user1462@example.com,add_to_cart,NIKE-SKU-00212,NIKE,2024-06-06T12:00:00Z,IN-NORTH
EVT-0001463,SES-001463,1463,user1463@example.com,checkout,PUMA-SKU-00213,PUMA,2024-06-07T12:00:00Z,IN-SOUTH
EVT-0001464,SES-001464,1464,user1464@example.com,purchase,NIKE-SKU-00214,NIKE,2024-06-08T12:00:00Z,IN-EAST
EVT-0001465,SES-001465,1465,user1465@example.com,view,PUMA-SKU-00215,PUMA,2024-06-09T12:00:00Z,IN-WEST
EVT-0001466,SES-001466,1466,user1466@example.com,add_to_cart,NIKE-SKU-00216,NIKE,2024-06-10T12:00:00Z,IN-NORTH
EVT-0001467,SES-001467,1467,user1467@example.com,checkout,PUMA-SKU-00217,PUMA,2024-06-11T12:00:00Z,IN-SOUTH
EVT-0001468,SES-001468,1468,user1468@example.com,purchase,NIKE-SKU-00218,NIKE,2024-06-12T12:00:00Z,IN-EAST
EVT-0001469,SES-001469,1469,user1469@example.com,view,PUMA-SKU-00219,PUMA,2024-06-13T12:00:00Z,IN-WEST
EVT-0001470,SES-001470,1470,user1470@example.com,add_to_cart,NIKE-SKU-00220,NIKE,2024-06-14T12:00:00Z,IN-NORTH
EVT-0001471,SES-001471,1471,user1471@example.com,checkout,PUMA-SKU-00221,PUMA,2024-06-15T12:00:00Z,IN-SOUTH
EVT-0001472,SES-001472,1472,user1472@example.com,purchase,NIKE-SKU-00222,NIKE,2024-06-16T12:00:00Z,IN-EAST
EVT-0001473,SES-001473,1473,user1473@example.com,view,PUMA-SKU-00223,PUMA,2024-06-17T12:00:00Z,IN-WEST
EVT-0001474,SES-001474,1474,user1474@example.com,add_to_cart,NIKE-SKU-00224,NIKE,2024-06-18T12:00:00Z,IN-NORTH
EVT-0001475,SES-001475,1475,user1475@example.com,checkout,PUMA-SKU-00225,PUMA,2024-06-19T12:00:00Z,IN-SOUTH
EVT-0001476,SES-001476,1476,user1476@example.com,purchase,NIKE-SKU-00226,NIKE,2024-06-20T12:00:00Z,IN-EAST
EVT-0001477,SES-001477,1477,user1477@example.com,view,PUMA-SKU-00227,PUMA,2024-06-21T12:00:00Z,IN-WEST
EVT-0001478,SES-001478,1478,user1478@example.com,add_to_cart,NIKE-SKU-00228,NIKE,2024-06-22T12:00:00Z,IN-NORTH
EVT-0001479,SES-001479,1479,user1479@example.com,checkout,PUMA-SKU-00229,PUMA,2024-06-23T12:00:00Z,IN-SOUTH
EVT-0001480,SES-001480,1480,user1480@example.com,purchase,NIKE-SKU-00230,NIKE,2024-06-24T12:00:00Z,IN-EAST
EVT-0001481,SES-001481,1481,user1481@example.com,view,PUMA-SKU-00231,PUMA,2024-06-25T12:00:00Z,IN-WEST
EVT-0001482,SES-001482,1482,user1482@example.com,add_to_cart,NIKE-SKU-00232,NIKE,2024-06-26T12:00:00Z,IN-NORTH
EVT-0001483,SES-001483,1483,user1483@example.com,checkout,PUMA-SKU-00233,PUMA,2024-06-27T12:00:00Z,IN-SOUTH
EVT-0001484,SES-001484,1484,user1484@example.com,purchase,NIKE-SKU-00234,NIKE,2024-06-28T12:00:00Z,IN-EAST
EVT-0001485,SES-001485,1485,user1485@example.com,view,PUMA-SKU-00235,PUMA,2024-06-01T12:00:00Z,IN-WEST
EVT-0001486,SES-001486,1486,user1486@example.com,add_to_cart,NIKE-SKU-00236,NIKE,2024-06-02T12:00:00Z,IN-NORTH
EVT-0001487,SES-001487,1487,user1487@example.com,checkout,PUMA-SKU-00237,PUMA,2024-06-03T12:00:00Z,IN-SOUTH
EVT-0001488,SES-001488,1488,user1488@example.com,purchase,NIKE-SKU-00238,NIKE,2024-06-04T12:00:00Z,IN-EAST
EVT-0001489,SES-001489,1489,user1489@example.com,view,PUMA-SKU-00239,PUMA,2024-06-05T12:00:00Z,IN-WEST
EVT-0001490,SES-001490,1490,user1490@example.com,add_to_cart,NIKE-SKU-00240,NIKE,2024-06-06T12:00:00Z,IN-NORTH
EVT-0001491,SES-001491,1491,user1491@example.com,checkout,PUMA-SKU-00241,PUMA,2024-06-07T12:00:00Z,IN-SOUTH
EVT-0001492,SES-001492,1492,user1492@example.com,purchase,NIKE-SKU-00242,NIKE,2024-06-08T12:00:00Z,IN-EAST
EVT-0001493,SES-001493,1493,user1493@example.com,view,PUMA-SKU-00243,PUMA,2024-06-09T12:00:00Z,IN-WEST
EVT-0001494,SES-001494,1494,user1494@example.com,add_to_cart,NIKE-SKU-00244,NIKE,2024-06-10T12:00:00Z,IN-NORTH
EVT-0001495,SES-001495,1495,user1495@example.com,checkout,PUMA-SKU-00245,PUMA,2024-06-11T12:00:00Z,IN-SOUTH
EVT-0001496,SES-001496,1496,user1496@example.com,purchase,NIKE-SKU-00246,NIKE,2024-06-12T12:00:00Z,IN-EAST
EVT-0001497,SES-001497,1497,user1497@example.com,view,PUMA-SKU-00247,PUMA,2024-06-13T12:00:00Z,IN-WEST
EVT-0001498,SES-001498,1498,user1498@example.com,add_to_cart,NIKE-SKU-00248,NIKE,2024-06-14T12:00:00Z,IN-NORTH
EVT-0001499,SES-001499,1499,user1499@example.com,checkout,PUMA-SKU-00249,PUMA,2024-06-15T12:00:00Z,IN-SOUTH
EVT-0001500,SES-001500,1500,user1500@example.com,purchase,NIKE-SKU-00250,NIKE,2024-06-16T12:00:00Z,IN-EAST
EVT-0001501,SES-001501,1501,user1501@example.com,view,PUMA-SKU-00001,PUMA,2024-06-17T12:00:00Z,IN-WEST
EVT-0001502,SES-001502,1502,user1502@example.com,add_to_cart,NIKE-SKU-00002,NIKE,2024-06-18T12:00:00Z,IN-NORTH
EVT-0001503,SES-001503,1503,user1503@example.com,checkout,PUMA-SKU-00003,PUMA,2024-06-19T12:00:00Z,IN-SOUTH
EVT-0001504,SES-001504,1504,user1504@example.com,purchase,NIKE-SKU-00004,NIKE,2024-06-20T12:00:00Z,IN-EAST
EVT-0001505,SES-001505,1505,user1505@example.com,view,PUMA-SKU-00005,PUMA,2024-06-21T12:00:00Z,IN-WEST
EVT-0001506,SES-001506,1506,user1506@example.com,add_to_cart,NIKE-SKU-00006,NIKE,2024-06-22T12:00:00Z,IN-NORTH
EVT-0001507,SES-001507,1507,user1507@example.com,checkout,PUMA-SKU-00007,PUMA,2024-06-23T12:00:00Z,IN-SOUTH
EVT-0001508,SES-001508,1508,user1508@example.com,purchase,NIKE-SKU-00008,NIKE,2024-06-24T12:00:00Z,IN-EAST
EVT-0001509,SES-001509,1509,user1509@example.com,view,PUMA-SKU-00009,PUMA,2024-06-25T12:00:00Z,IN-WEST
EVT-0001510,SES-001510,1510,user1510@example.com,add_to_cart,NIKE-SKU-00010,NIKE,2024-06-26T12:00:00Z,IN-NORTH
EVT-0001511,SES-001511,1511,user1511@example.com,checkout,PUMA-SKU-00011,PUMA,2024-06-27T12:00:00Z,IN-SOUTH
EVT-0001512,SES-001512,1512,user1512@example.com,purchase,NIKE-SKU-00012,NIKE,2024-06-28T12:00:00Z,IN-EAST
EVT-0001513,SES-001513,1513,user1513@example.com,view,PUMA-SKU-00013,PUMA,2024-06-01T12:00:00Z,IN-WEST
EVT-0001514,SES-001514,1514,user1514@example.com,add_to_cart,NIKE-SKU-00014,NIKE,2024-06-02T12:00:00Z,IN-NORTH
EVT-0001515,SES-001515,1515,user1515@example.com,checkout,PUMA-SKU-00015,PUMA,2024-06-03T12:00:00Z,IN-SOUTH
EVT-0001516,SES-001516,1516,user1516@example.com,purchase,NIKE-SKU-00016,NIKE,2024-06-04T12:00:00Z,IN-EAST
EVT-0001517,SES-001517,1517,user1517@example.com,view,PUMA-SKU-00017,PUMA,2024-06-05T12:00:00Z,IN-WEST
EVT-0001518,SES-001518,1518,user1518@example.com,add_to_cart,NIKE-SKU-00018,NIKE,2024-06-06T12:00:00Z,IN-NORTH
EVT-0001519,SES-001519,1519,user1519@example.com,checkout,PUMA-SKU-00019,PUMA,2024-06-07T12:00:00Z,IN-SOUTH
EVT-0001520,SES-001520,1520,user1520@example.com,purchase,NIKE-SKU-00020,NIKE,2024-06-08T12:00:00Z,IN-EAST
EVT-0001521,SES-001521,1521,user1521@example.com,view,PUMA-SKU-00021,PUMA,2024-06-09T12:00:00Z,IN-WEST
EVT-0001522,SES-001522,1522,user1522@example.com,add_to_cart,NIKE-SKU-00022,NIKE,2024-06-10T12:00:00Z,IN-NORTH
EVT-0001523,SES-001523,1523,user1523@example.com,checkout,PUMA-SKU-00023,PUMA,2024-06-11T12:00:00Z,IN-SOUTH
EVT-0001524,SES-001524,1524,user1524@example.com,purchase,NIKE-SKU-00024,NIKE,2024-06-12T12:00:00Z,IN-EAST
EVT-0001525,SES-001525,1525,user1525@example.com,view,PUMA-SKU-00025,PUMA,2024-06-13T12:00:00Z,IN-WEST
EVT-0001526,SES-001526,1526,user1526@example.com,add_to_cart,NIKE-SKU-00026,NIKE,2024-06-14T12:00:00Z,IN-NORTH
EVT-0001527,SES-001527,1527,user1527@example.com,checkout,PUMA-SKU-00027,PUMA,2024-06-15T12:00:00Z,IN-SOUTH
EVT-0001528,SES-001528,1528,user1528@example.com,purchase,NIKE-SKU-00028,NIKE,2024-06-16T12:00:00Z,IN-EAST
EVT-0001529,SES-001529,1529,user1529@example.com,view,PUMA-SKU-00029,PUMA,2024-06-17T12:00:00Z,IN-WEST
EVT-0001530,SES-001530,1530,user1530@example.com,add_to_cart,NIKE-SKU-00030,NIKE,2024-06-18T12:00:00Z,IN-NORTH
EVT-0001531,SES-001531,1531,user1531@example.com,checkout,PUMA-SKU-00031,PUMA,2024-06-19T12:00:00Z,IN-SOUTH
EVT-0001532,SES-001532,1532,user1532@example.com,purchase,NIKE-SKU-00032,NIKE,2024-06-20T12:00:00Z,IN-EAST
EVT-0001533,SES-001533,1533,user1533@example.com,view,PUMA-SKU-00033,PUMA,2024-06-21T12:00:00Z,IN-WEST
EVT-0001534,SES-001534,1534,user1534@example.com,add_to_cart,NIKE-SKU-00034,NIKE,2024-06-22T12:00:00Z,IN-NORTH
EVT-0001535,SES-001535,1535,user1535@example.com,checkout,PUMA-SKU-00035,PUMA,2024-06-23T12:00:00Z,IN-SOUTH
EVT-0001536,SES-001536,1536,user1536@example.com,purchase,NIKE-SKU-00036,NIKE,2024-06-24T12:00:00Z,IN-EAST
EVT-0001537,SES-001537,1537,user1537@example.com,view,PUMA-SKU-00037,PUMA,2024-06-25T12:00:00Z,IN-WEST
EVT-0001538,SES-001538,1538,user1538@example.com,add_to_cart,NIKE-SKU-00038,NIKE,2024-06-26T12:00:00Z,IN-NORTH
EVT-0001539,SES-001539,1539,user1539@example.com,checkout,PUMA-SKU-00039,PUMA,2024-06-27T12:00:00Z,IN-SOUTH
EVT-0001540,SES-001540,1540,user1540@example.com,purchase,NIKE-SKU-00040,NIKE,2024-06-28T12:00:00Z,IN-EAST
EVT-0001541,SES-001541,1541,user1541@example.com,view,PUMA-SKU-00041,PUMA,2024-06-01T12:00:00Z,IN-WEST
EVT-0001542,SES-001542,1542,user1542@example.com,add_to_cart,NIKE-SKU-00042,NIKE,2024-06-02T12:00:00Z,IN-NORTH
EVT-0001543,SES-001543,1543,user1543@example.com,checkout,PUMA-SKU-00043,PUMA,2024-06-03T12:00:00Z,IN-SOUTH
EVT-0001544,SES-001544,1544,user1544@example.com,purchase,NIKE-SKU-00044,NIKE,2024-06-04T12:00:00Z,IN-EAST
EVT-0001545,SES-001545,1545,user1545@example.com,view,PUMA-SKU-00045,PUMA,2024-06-05T12:00:00Z,IN-WEST
EVT-0001546,SES-001546,1546,user1546@example.com,add_to_cart,NIKE-SKU-00046,NIKE,2024-06-06T12:00:00Z,IN-NORTH
EVT-0001547,SES-001547,1547,user1547@example.com,checkout,PUMA-SKU-00047,PUMA,2024-06-07T12:00:00Z,IN-SOUTH
EVT-0001548,SES-001548,1548,user1548@example.com,purchase,NIKE-SKU-00048,NIKE,2024-06-08T12:00:00Z,IN-EAST
EVT-0001549,SES-001549,1549,user1549@example.com,view,PUMA-SKU-00049,PUMA,2024-06-09T12:00:00Z,IN-WEST
EVT-0001550,SES-001550,1550,user1550@example.com,add_to_cart,NIKE-SKU-00050,NIKE,2024-06-10T12:00:00Z,IN-NORTH
EVT-0001551,SES-001551,1551,user1551@example.com,checkout,PUMA-SKU-00051,PUMA,2024-06-11T12:00:00Z,IN-SOUTH
EVT-0001552,SES-001552,1552,user1552@example.com,purchase,NIKE-SKU-00052,NIKE,2024-06-12T12:00:00Z,IN-EAST
EVT-0001553,SES-001553,1553,user1553@example.com,view,PUMA-SKU-00053,PUMA,2024-06-13T12:00:00Z,IN-WEST
EVT-0001554,SES-001554,1554,user1554@example.com,add_to_cart,NIKE-SKU-00054,NIKE,2024-06-14T12:00:00Z,IN-NORTH
EVT-0001555,SES-001555,1555,user1555@example.com,checkout,PUMA-SKU-00055,PUMA,2024-06-15T12:00:00Z,IN-SOUTH
EVT-0001556,SES-001556,1556,user1556@example.com,purchase,NIKE-SKU-00056,NIKE,2024-06-16T12:00:00Z,IN-EAST
EVT-0001557,SES-001557,1557,user1557@example.com,view,PUMA-SKU-00057,PUMA,2024-06-17T12:00:00Z,IN-WEST
EVT-0001558,SES-001558,1558,user1558@example.com,add_to_cart,NIKE-SKU-00058,NIKE,2024-06-18T12:00:00Z,IN-NORTH
EVT-0001559,SES-001559,1559,user1559@example.com,checkout,PUMA-SKU-00059,PUMA,2024-06-19T12:00:00Z,IN-SOUTH
EVT-0001560,SES-001560,1560,user1560@example.com,purchase,NIKE-SKU-00060,NIKE,2024-06-20T12:00:00Z,IN-EAST
EVT-0001561,SES-001561,1561,user1561@example.com,view,PUMA-SKU-00061,PUMA,2024-06-21T12:00:00Z,IN-WEST
EVT-0001562,SES-001562,1562,user1562@example.com,add_to_cart,NIKE-SKU-00062,NIKE,2024-06-22T12:00:00Z,IN-NORTH
EVT-0001563,SES-001563,1563,user1563@example.com,checkout,PUMA-SKU-00063,PUMA,2024-06-23T12:00:00Z,IN-SOUTH
EVT-0001564,SES-001564,1564,user1564@example.com,purchase,NIKE-SKU-00064,NIKE,2024-06-24T12:00:00Z,IN-EAST
EVT-0001565,SES-001565,1565,user1565@example.com,view,PUMA-SKU-00065,PUMA,2024-06-25T12:00:00Z,IN-WEST
EVT-0001566,SES-001566,1566,user1566@example.com,add_to_cart,NIKE-SKU-00066,NIKE,2024-06-26T12:00:00Z,IN-NORTH
EVT-0001567,SES-001567,1567,user1567@example.com,checkout,PUMA-SKU-00067,PUMA,2024-06-27T12:00:00Z,IN-SOUTH
EVT-0001568,SES-001568,1568,user1568@example.com,purchase,NIKE-SKU-00068,NIKE,2024-06-28T12:00:00Z,IN-EAST
EVT-0001569,SES-001569,1569,user1569@example.com,view,PUMA-SKU-00069,PUMA,2024-06-01T12:00:00Z,IN-WEST
EVT-0001570,SES-001570,1570,user1570@example.com,add_to_cart,NIKE-SKU-00070,NIKE,2024-06-02T12:00:00Z,IN-NORTH
EVT-0001571,SES-001571,1571,user1571@example.com,checkout,PUMA-SKU-00071,PUMA,2024-06-03T12:00:00Z,IN-SOUTH
EVT-0001572,SES-001572,1572,user1572@example.com,purchase,NIKE-SKU-00072,NIKE,2024-06-04T12:00:00Z,IN-EAST
EVT-0001573,SES-001573,1573,user1573@example.com,view,PUMA-SKU-00073,PUMA,2024-06-05T12:00:00Z,IN-WEST
EVT-0001574,SES-001574,1574,user1574@example.com,add_to_cart,NIKE-SKU-00074,NIKE,2024-06-06T12:00:00Z,IN-NORTH
EVT-0001575,SES-001575,1575,user1575@example.com,checkout,PUMA-SKU-00075,PUMA,2024-06-07T12:00:00Z,IN-SOUTH
EVT-0001576,SES-001576,1576,user1576@example.com,purchase,NIKE-SKU-00076,NIKE,2024-06-08T12:00:00Z,IN-EAST
EVT-0001577,SES-001577,1577,user1577@example.com,view,PUMA-SKU-00077,PUMA,2024-06-09T12:00:00Z,IN-WEST
EVT-0001578,SES-001578,1578,user1578@example.com,add_to_cart,NIKE-SKU-00078,NIKE,2024-06-10T12:00:00Z,IN-NORTH
EVT-0001579,SES-001579,1579,user1579@example.com,checkout,PUMA-SKU-00079,PUMA,2024-06-11T12:00:00Z,IN-SOUTH
EVT-0001580,SES-001580,1580,user1580@example.com,purchase,NIKE-SKU-00080,NIKE,2024-06-12T12:00:00Z,IN-EAST
EVT-0001581,SES-001581,1581,user1581@example.com,view,PUMA-SKU-00081,PUMA,2024-06-13T12:00:00Z,IN-WEST
EVT-0001582,SES-001582,1582,user1582@example.com,add_to_cart,NIKE-SKU-00082,NIKE,2024-06-14T12:00:00Z,IN-NORTH
EVT-0001583,SES-001583,1583,user1583@example.com,checkout,PUMA-SKU-00083,PUMA,2024-06-15T12:00:00Z,IN-SOUTH
EVT-0001584,SES-001584,1584,user1584@example.com,purchase,NIKE-SKU-00084,NIKE,2024-06-16T12:00:00Z,IN-EAST
EVT-0001585,SES-001585,1585,user1585@example.com,view,PUMA-SKU-00085,PUMA,2024-06-17T12:00:00Z,IN-WEST
EVT-0001586,SES-001586,1586,user1586@example.com,add_to_cart,NIKE-SKU-00086,NIKE,2024-06-18T12:00:00Z,IN-NORTH
EVT-0001587,SES-001587,1587,user1587@example.com,checkout,PUMA-SKU-00087,PUMA,2024-06-19T12:00:00Z,IN-SOUTH
EVT-0001588,SES-001588,1588,user1588@example.com,purchase,NIKE-SKU-00088,NIKE,2024-06-20T12:00:00Z,IN-EAST
EVT-0001589,SES-001589,1589,user1589@example.com,view,PUMA-SKU-00089,PUMA,2024-06-21T12:00:00Z,IN-WEST
EVT-0001590,SES-001590,1590,user1590@example.com,add_to_cart,NIKE-SKU-00090,NIKE,2024-06-22T12:00:00Z,IN-NORTH
EVT-0001591,SES-001591,1591,user1591@example.com,checkout,PUMA-SKU-00091,PUMA,2024-06-23T12:00:00Z,IN-SOUTH
EVT-0001592,SES-001592,1592,user1592@example.com,purchase,NIKE-SKU-00092,NIKE,2024-06-24T12:00:00Z,IN-EAST
EVT-0001593,SES-001593,1593,user1593@example.com,view,PUMA-SKU-00093,PUMA,2024-06-25T12:00:00Z,IN-WEST
EVT-0001594,SES-001594,1594,user1594@example.com,add_to_cart,NIKE-SKU-00094,NIKE,2024-06-26T12:00:00Z,IN-NORTH
EVT-0001595,SES-001595,1595,user1595@example.com,checkout,PUMA-SKU-00095,PUMA,2024-06-27T12:00:00Z,IN-SOUTH
EVT-0001596,SES-001596,1596,user1596@example.com,purchase,NIKE-SKU-00096,NIKE,2024-06-28T12:00:00Z,IN-EAST
EVT-0001597,SES-001597,1597,user1597@example.com,view,PUMA-SKU-00097,PUMA,2024-06-01T12:00:00Z,IN-WEST
EVT-0001598,SES-001598,1598,user1598@example.com,add_to_cart,NIKE-SKU-00098,NIKE,2024-06-02T12:00:00Z,IN-NORTH
EVT-0001599,SES-001599,1599,user1599@example.com,checkout,PUMA-SKU-00099,PUMA,2024-06-03T12:00:00Z,IN-SOUTH
EVT-0001600,SES-001600,1600,user1600@example.com,purchase,NIKE-SKU-00100,NIKE,2024-06-04T12:00:00Z,IN-EAST
EVT-0001601,SES-001601,1601,user1601@example.com,view,PUMA-SKU-00101,PUMA,2024-06-05T12:00:00Z,IN-WEST
EVT-0001602,SES-001602,1602,user1602@example.com,add_to_cart,NIKE-SKU-00102,NIKE,2024-06-06T12:00:00Z,IN-NORTH
EVT-0001603,SES-001603,1603,user1603@example.com,checkout,PUMA-SKU-00103,PUMA,2024-06-07T12:00:00Z,IN-SOUTH
EVT-0001604,SES-001604,1604,user1604@example.com,purchase,NIKE-SKU-00104,NIKE,2024-06-08T12:00:00Z,IN-EAST
EVT-0001605,SES-001605,1605,user1605@example.com,view,PUMA-SKU-00105,PUMA,2024-06-09T12:00:00Z,IN-WEST
EVT-0001606,SES-001606,1606,user1606@example.com,add_to_cart,NIKE-SKU-00106,NIKE,2024-06-10T12:00:00Z,IN-NORTH
EVT-0001607,SES-001607,1607,user1607@example.com,checkout,PUMA-SKU-00107,PUMA,2024-06-11T12:00:00Z,IN-SOUTH
EVT-0001608,SES-001608,1608,user1608@example.com,purchase,NIKE-SKU-00108,NIKE,2024-06-12T12:00:00Z,IN-EAST
EVT-0001609,SES-001609,1609,user1609@example.com,view,PUMA-SKU-00109,PUMA,2024-06-13T12:00:00Z,IN-WEST
EVT-0001610,SES-001610,1610,user1610@example.com,add_to_cart,NIKE-SKU-00110,NIKE,2024-06-14T12:00:00Z,IN-NORTH
EVT-0001611,SES-001611,1611,user1611@example.com,checkout,PUMA-SKU-00111,PUMA,2024-06-15T12:00:00Z,IN-SOUTH
EVT-0001612,SES-001612,1612,user1612@example.com,purchase,NIKE-SKU-00112,NIKE,2024-06-16T12:00:00Z,IN-EAST
EVT-0001613,SES-001613,1613,user1613@example.com,view,PUMA-SKU-00113,PUMA,2024-06-17T12:00:00Z,IN-WEST
EVT-0001614,SES-001614,1614,user1614@example.com,add_to_cart,NIKE-SKU-00114,NIKE,2024-06-18T12:00:00Z,IN-NORTH
EVT-0001615,SES-001615,1615,user1615@example.com,checkout,PUMA-SKU-00115,PUMA,2024-06-19T12:00:00Z,IN-SOUTH
EVT-0001616,SES-001616,1616,user1616@example.com,purchase,NIKE-SKU-00116,NIKE,2024-06-20T12:00:00Z,IN-EAST
EVT-0001617,SES-001617,1617,user1617@example.com,view,PUMA-SKU-00117,PUMA,2024-06-21T12:00:00Z,IN-WEST
EVT-0001618,SES-001618,1618,user1618@example.com,add_to_cart,NIKE-SKU-00118,NIKE,2024-06-22T12:00:00Z,IN-NORTH
EVT-0001619,SES-001619,1619,user1619@example.com,checkout,PUMA-SKU-00119,PUMA,2024-06-23T12:00:00Z,IN-SOUTH
EVT-0001620,SES-001620,1620,user1620@example.com,purchase,NIKE-SKU-00120,NIKE,2024-06-24T12:00:00Z,IN-EAST
EVT-0001621,SES-001621,1621,user1621@example.com,view,PUMA-SKU-00121,PUMA,2024-06-25T12:00:00Z,IN-WEST
EVT-0001622,SES-001622,1622,user1622@example.com,add_to_cart,NIKE-SKU-00122,NIKE,2024-06-26T12:00:00Z,IN-NORTH
EVT-0001623,SES-001623,1623,user1623@example.com,checkout,PUMA-SKU-00123,PUMA,2024-06-27T12:00:00Z,IN-SOUTH
EVT-0001624,SES-001624,1624,user1624@example.com,purchase,NIKE-SKU-00124,NIKE,2024-06-28T12:00:00Z,IN-EAST
EVT-0001625,SES-001625,1625,user1625@example.com,view,PUMA-SKU-00125,PUMA,2024-06-01T12:00:00Z,IN-WEST
EVT-0001626,SES-001626,1626,user1626@example.com,add_to_cart,NIKE-SKU-00126,NIKE,2024-06-02T12:00:00Z,IN-NORTH
EVT-0001627,SES-001627,1627,user1627@example.com,checkout,PUMA-SKU-00127,PUMA,2024-06-03T12:00:00Z,IN-SOUTH
EVT-0001628,SES-001628,1628,user1628@example.com,purchase,NIKE-SKU-00128,NIKE,2024-06-04T12:00:00Z,IN-EAST
EVT-0001629,SES-001629,1629,user1629@example.com,view,PUMA-SKU-00129,PUMA,2024-06-05T12:00:00Z,IN-WEST
EVT-0001630,SES-001630,1630,user1630@example.com,add_to_cart,NIKE-SKU-00130,NIKE,2024-06-06T12:00:00Z,IN-NORTH
EVT-0001631,SES-001631,1631,user1631@example.com,checkout,PUMA-SKU-00131,PUMA,2024-06-07T12:00:00Z,IN-SOUTH
EVT-0001632,SES-001632,1632,user1632@example.com,purchase,NIKE-SKU-00132,NIKE,2024-06-08T12:00:00Z,IN-EAST
EVT-0001633,SES-001633,1633,user1633@example.com,view,PUMA-SKU-00133,PUMA,2024-06-09T12:00:00Z,IN-WEST
EVT-0001634,SES-001634,1634,user1634@example.com,add_to_cart,NIKE-SKU-00134,NIKE,2024-06-10T12:00:00Z,IN-NORTH
EVT-0001635,SES-001635,1635,user1635@example.com,checkout,PUMA-SKU-00135,PUMA,2024-06-11T12:00:00Z,IN-SOUTH
EVT-0001636,SES-001636,1636,user1636@example.com,purchase,NIKE-SKU-00136,NIKE,2024-06-12T12:00:00Z,IN-EAST
EVT-0001637,SES-001637,1637,user1637@example.com,view,PUMA-SKU-00137,PUMA,2024-06-13T12:00:00Z,IN-WEST
EVT-0001638,SES-001638,1638,user1638@example.com,add_to_cart,NIKE-SKU-00138,NIKE,2024-06-14T12:00:00Z,IN-NORTH
EVT-0001639,SES-001639,1639,user1639@example.com,checkout,PUMA-SKU-00139,PUMA,2024-06-15T12:00:00Z,IN-SOUTH
EVT-0001640,SES-001640,1640,user1640@example.com,purchase,NIKE-SKU-00140,NIKE,2024-06-16T12:00:00Z,IN-EAST
EVT-0001641,SES-001641,1641,user1641@example.com,view,PUMA-SKU-00141,PUMA,2024-06-17T12:00:00Z,IN-WEST
EVT-0001642,SES-001642,1642,user1642@example.com,add_to_cart,NIKE-SKU-00142,NIKE,2024-06-18T12:00:00Z,IN-NORTH
EVT-0001643,SES-001643,1643,user1643@example.com,checkout,PUMA-SKU-00143,PUMA,2024-06-19T12:00:00Z,IN-SOUTH
EVT-0001644,SES-001644,1644,user1644@example.com,purchase,NIKE-SKU-00144,NIKE,2024-06-20T12:00:00Z,IN-EAST
EVT-0001645,SES-001645,1645,user1645@example.com,view,PUMA-SKU-00145,PUMA,2024-06-21T12:00:00Z,IN-WEST
EVT-0001646,SES-001646,1646,user1646@example.com,add_to_cart,NIKE-SKU-00146,NIKE,2024-06-22T12:00:00Z,IN-NORTH
EVT-0001647,SES-001647,1647,user1647@example.com,checkout,PUMA-SKU-00147,PUMA,2024-06-23T12:00:00Z,IN-SOUTH
EVT-0001648,SES-001648,1648,user1648@example.com,purchase,NIKE-SKU-00148,NIKE,2024-06-24T12:00:00Z,IN-EAST
EVT-0001649,SES-001649,1649,user1649@example.com,view,PUMA-SKU-00149,PUMA,2024-06-25T12:00:00Z,IN-WEST
EVT-0001650,SES-001650,1650,user1650@example.com,add_to_cart,NIKE-SKU-00150,NIKE,2024-06-26T12:00:00Z,IN-NORTH
EVT-0001651,SES-001651,1651,user1651@example.com,checkout,PUMA-SKU-00151,PUMA,2024-06-27T12:00:00Z,IN-SOUTH
EVT-0001652,SES-001652,1652,user1652@example.com,purchase,NIKE-SKU-00152,NIKE,2024-06-28T12:00:00Z,IN-EAST
EVT-0001653,SES-001653,1653,user1653@example.com,view,PUMA-SKU-00153,PUMA,2024-06-01T12:00:00Z,IN-WEST
EVT-0001654,SES-001654,1654,user1654@example.com,add_to_cart,NIKE-SKU-00154,NIKE,2024-06-02T12:00:00Z,IN-NORTH
EVT-0001655,SES-001655,1655,user1655@example.com,checkout,PUMA-SKU-00155,PUMA,2024-06-03T12:00:00Z,IN-SOUTH
EVT-0001656,SES-001656,1656,user1656@example.com,purchase,NIKE-SKU-00156,NIKE,2024-06-04T12:00:00Z,IN-EAST
EVT-0001657,SES-001657,1657,user1657@example.com,view,PUMA-SKU-00157,PUMA,2024-06-05T12:00:00Z,IN-WEST
