lead_id,email,customer_id,campaign_id,brand_code,status,score,created_at
LEAD-001541,user1552@example.com,1552,CMP-04621,PUMA,open,20,2024-03-01
LEAD-001542,user1553@example.com,1553,CMP-04624,NIKE,qualified,33,2024-03-02
LEAD-001543,user1554@example.com,1554,CMP-04627,PUMA,won,46,2024-03-03
LEAD-001544,user1555@example.com,1555,CMP-04630,NIKE,lost,59,2024-03-04
LEAD-001545,user1556@example.com,1556,CMP-04633,PUMA,open,72,2024-03-05
LEAD-001546,user1557@example.com,1557,CMP-04636,NIKE,qualified,85,2024-03-06
LEAD-001547,user1558@example.com,1558,CMP-04639,PUMA,won,98,2024-03-07
LEAD-001548,user1559@example.com,1559,CMP-04642,NIKE,lost,11,2024-03-08
LEAD-001549,user1560@example.com,1560,CMP-04645,PUMA,open,24,2024-03-09
LEAD-001550,user1561@example.com,1561,CMP-04648,NIKE,qualified,37,2024-03-10
LEAD-001551,user1562@example.com,1562,CMP-04651,PUMA,won,50,2024-03-11
LEAD-001552,user1563@example.com,1563,CMP-04654,NIKE,lost,63,2024-03-12
LEAD-001553,user1564@example.com,1564,CMP-04657,PUMA,open,76,2024-03-13
LEAD-001554,user1565@example.com,1565,CMP-04660,NIKE,qualified,89,2024-03-14
LEAD-001555,user1566@example.com,1566,CMP-04663,PUMA,won,2,2024-03-15
LEAD-001556,user1567@example.com,1567,CMP-04666,NIKE,lost,15,2024-03-16
LEAD-001557,user1568@example.com,1568,CMP-04669,PUMA,open,28,2024-03-17
LEAD-001558,user1569@example.com,1569,CMP-04672,NIKE,qualified,41,2024-03-18
LEAD-001559,user1570@example.com,1570,CMP-04675,PUMA,won,54,2024-03-19
LEAD-001560,user1571@example.com,1571,CMP-04678,NIKE,lost,67,2024-03-20
LEAD-001561,user1572@example.com,1572,CMP-04681,PUMA,open,80,2024-03-21
LEAD-001562,user1573@example.com,1573,CMP-04684,NIKE,qualified,93,2024-03-22
LEAD-001563,user1574@example.com,1574,CMP-04687,PUMA,won,6,2024-03-23
LEAD-001564,user1575@example.com,1575,CMP-04690,NIKE,lost,19,2024-03-24
LEAD-001565,user1576@example.com,1576,CMP-04693,PUMA,open,32,2024-03-25
LEAD-001566,user1577@example.com,1577,CMP-04696,NIKE,qualified,45,2024-03-26
LEAD-001567,user1578@example.com,1578,CMP-04699,PUMA,won,58,2024-03-27
LEAD-001568,user1579@example.com,1579,CMP-04702,NIKE,lost,71,2024-03-28
LEAD-001569,user1580@example.com,1580,CMP-04705,PUMA,open,84,2024-03-01
LEAD-001570,user1581@example.com,1581,CMP-04708,NIKE,qualified,97,2024-03-02
LEAD-001571,user1582@example.com,1582,CMP-04711,PUMA,won,10,2024-03-03
LEAD-001572,user1583@example.com,1583,CMP-04714,NIKE,lost,23,2024-03-04
LEAD-001573,user1584@example.com,1584,CMP-04717,PUMA,open,36,2024-03-05
LEAD-001574,user1585@example.com,1585,CMP-04720,NIKE,qualified,49,2024-03-06
LEAD-001575,user1586@example.com,1586,CMP-04723,PUMA,won,62,2024-03-07
LEAD-001576,user1587@example.com,1587,CMP-04726,NIKE,lost,75,2024-03-08
LEAD-001577,user1588@example.com,1588,CMP-04729,PUMA,open,88,2024-03-09
LEAD-001578,user1589@example.com,1589,CMP-04732,NIKE,qualified,1,2024-03-10
LEAD-001579,user1590@example.com,1590,CMP-04735,PUMA,won,14,2024-03-11
LEAD-001580,user1591@example.com,1591,CMP-04738,NIKE,lost,27,2024-03-12
LEAD-001581,user1592@example.com,1592,CMP-04741,PUMA,open,40,2024-03-13
LEAD-001582,user1593@example.com,1593,CMP-04744,NIKE,qualified,53,2024-03-14
LEAD-001583,user1594@example.com,1594,CMP-04747,PUMA,won,66,2024-03-15
LEAD-001584,user1595@example.com,1595,CMP-04750,NIKE,lost,79,2024-03-16
LEAD-001585,user1596@example.com,1596,CMP-04753,PUMA,open,92,2024-03-17
LEAD-001586,user1597@example.com,1597,CMP-04756,NIKE,qualified,5,2024-03-18
LEAD-001587,user1598@example.com,1598,CMP-04759,PUMA,won,18,2024-03-19
LEAD-001588,user1599@example.com,1599,CMP-04762,NIKE,lost,31,2024-03-20
LEAD-001589,user1600@example.com,1600,CMP-04765,PUMA,open,44,2024-03-21
LEAD-001590,user1601@example.com,1601,CMP-04768,NIKE,qualified,57,2024-03-22
LEAD-001591,user1602@example.com,1602,CMP-04771,PUMA,won,70,2024-03-23
LEAD-001592,user1603@example.com,1603,CMP-04774,NIKE,lost,83,2024-03-24
LEAD-001593,user1604@example.com,1604,CMP-04777,PUMA,open,96,2024-03-25
LEAD-001594,user1605@example.com,1605,CMP-04780,NIKE,qualified,9,2024-03-26
LEAD-001595,user1606@example.com,1606,CMP-04783,PUMA,won,22,2024-03-27
LEAD-001596,user1607@example.com,1607,CMP-04786,NIKE,lost,35,2024-03-28
LEAD-001597,user1608@example.com,1608,CMP-04789,PUMA,open,48,2024-03-01
LEAD-001598,user1609@example.com,1609,CMP-04792,NIKE,qualified,61,2024-03-02
LEAD-001599,user1610@example.com,1610,CMP-04795,PUMA,won,74,2024-03-03
LEAD-001600,user1611@example.com,1611,CMP-04798,NIKE,lost,87,2024-03-04
LEAD-001601,user1612@example.com,1612,CMP-04801,PUMA,open,0,2024-03-05
LEAD-001602,user1613@example.com,1613,CMP-04804,NIKE,qualified,13,2024-03-06
LEAD-001603,user1614@example.com,1614,CMP-04807,PUMA,won,26,2024-03-07
LEAD-001604,user1615@example.com,1615,CMP-04810,NIKE,lost,39,2024-03-08
LEAD-001605,user1616@example.com,1616,CMP-04813,PUMA,open,52,2024-03-09
LEAD-001606,user1617@example.com,1617,CMP-04816,NIKE,qualified,65,2024-03-10
LEAD-001607,user1618@example.com,1618,CMP-04819,PUMA,won,78,2024-03-11
LEAD-001608,user1619@example.com,1619,CMP-04822,NIKE,lost,91,2024-03-12
LEAD-001609,user1620@example.com,1620,CMP-04825,PUMA,open,4,2024-03-13
LEAD-001610,user1621@example.com,1621,CMP-04828,NIKE,qualified,17,2024-03-14
LEAD-001611,user1622@example.com,1622,CMP-04831,PUMA,won,30,2024-03-15
LEAD-001612,user1623@example.com,1623,CMP-04834,NIKE,lost,43,2024-03-16
LEAD-001613,user1624@example.com,1624,CMP-04837,PUMA,open,56,2024-03-17
LEAD-001614,user1625@example.com,1625,CMP-04840,NIKE,qualified,69,2024-03-18
LEAD-001615,user1626@example.com,1626,CMP-04843,PUMA,won,82,2024-03-19
LEAD-001616,user1627@example.com,1627,CMP-04846,NIKE,lost,95,2024-03-20
LEAD-001617,user1628@example.com,1628,CMP-04849,PUMA,open,8,2024-03-21
LEAD-001618,user1629@example.com,1629,CMP-04852,NIKE,qualified,21,2024-03-22
LEAD-001619,user1630@example.com,1630,CMP-04855,PUMA,won,34,2024-03-23
LEAD-001620,user1631@example.com,1631,CMP-04858,NIKE,lost,47,2024-03-24
LEAD-001621,user1632@example.com,1632,CMP-04861,PUMA,open,60,2024-03-25
LEAD-001622,user1633@example.com,1633,CMP-04864,NIKE,qualified,73,2024-03-26
LEAD-001623,user1634@example.com,1634,CMP-04867,PUMA,won,86,2024-03-27
LEAD-001624,user1635@example.com,1635,CMP-04870,NIKE,lost,99,2024-03-28
LEAD-001625,user1636@example.com,1636,CMP-04873,PUMA,open,12,2024-03-01
LEAD-001626,user1637@example.com,1637,CMP-04876,NIKE,qualified,25,2024-03-02
LEAD-001627,user1638@example.com,1638,CMP-04879,PUMA,won,38,2024-03-03
LEAD-001628,user1639@example.com,1639,CMP-04882,NIKE,lost,51,2024-03-04
LEAD-001629,user1640@example.com,1640,CMP-04885,PUMA,open,64,2024-03-05
LEAD-001630,user1641@example.com,1641,CMP-04888,NIKE,qualified,77,2024-03-06
LEAD-001631,user1642@example.com,1642,CMP-04891,PUMA,won,90,2024-03-07
LEAD-001632,user1643@example.com,1643,CMP-04894,NIKE,lost,3,2024-03-08
LEAD-001633,user1644@example.com,1644,CMP-04897,PUMA,open,16,2024-03-09
LEAD-001634,user1645@example.com,1645,CMP-04900,NIKE,qualified,29,2024-03-10
LEAD-001635,user1646@example.com,1646,CMP-04903,PUMA,won,42,2024-03-11
LEAD-001636,user1647@example.com,1647,CMP-04906,NIKE,lost,55,2024-03-12
LEAD-001637,user1648@example.com,1648,CMP-04909,PUMA,open,68,2024-03-13
LEAD-001638,user1649@example.com,1649,CMP-04912,NIKE,qualified,81,2024-03-14
LEAD-001639,user1650@example.com,1650,CMP-04915,PUMA,won,94,2024-03-15
LEAD-001640,user1651@example.com,1651,CMP-04918,NIKE,lost,7,2024-03-16
LEAD-001641,user1652@example.com,1652,CMP-04921,PUMA,open,20,2024-03-17
LEAD-001642,user1653@example.com,1653,CMP-04924,NIKE,qualified,33,2024-03-18
LEAD-001643,user1654@example.com,1654,CMP-04927,PUMA,won,46,2024-03-19
LEAD-001644,user1655@example.com,1655,CMP-04930,NIKE,lost,59,2024-03-20
LEAD-001645,user1656@example.com,1656,CMP-04933,PUMA,open,72,2024-03-21
LEAD-001646,user1657@example.com,1657,CMP-04936,NIKE,qualified,85,2024-03-22
LEAD-001647,user1658@example.com,1658,CMP-04939,PUMA,won,98,2024-03-23
LEAD-001648,user1659@example.com,1659,CMP-04942,NIKE,lost,11,2024-03-24
LEAD-001649,user1660@example.com,1660,CMP-04945,PUMA,open,24,2024-03-25
LEAD-001650,user1661@example.com,1661,CMP-04948,NIKE,qualified,37,2024-03-26
LEAD-001651,user1662@example.com,1662,CMP-04951,PUMA,won,50,2024-03-27
LEAD-001652,user1663@example.com,1663,CMP-04954,NIKE,lost,63,2024-03-28
LEAD-001653,user1664@example.com,1664,CMP-04957,PUMA,open,76,2024-03-01
LEAD-001654,user1665@example.com,1665,CMP-04960,NIKE,qualified,89,2024-03-02
LEAD-001655,user1666@example.com,1666,CMP-04963,PUMA,won,2,2024-03-03
LEAD-001656,user1667@example.com,1667,CMP-04966,NIKE,lost,15,2024-03-04
LEAD-001657,user1668@example.com,1668,CMP-04969,PUMA,open,28,2024-03-05
LEAD-001658,user1669@example.com,1669,CMP-04972,NIKE,qualified,41,2024-03-06
LEAD-001659,user1670@example.com,1670,CMP-04975,PUMA,won,54,2024-03-07
LEAD-001660,user1671@example.com,1671,CMP-04978,NIKE,lost,67,2024-03-08
LEAD-001661,user1672@example.com,1672,CMP-04981,PUMA,open,80,2024-03-09
LEAD-001662,user1673@example.com,1673,CMP-04984,NIKE,qualified,93,2024-03-10
LEAD-001663,user1674@example.com,1674,CMP-04987,PUMA,won,6,2024-03-11
LEAD-001664,user1675@example.com,1675,CMP-04990,NIKE,lost,19,2024-03-12
LEAD-001665,user1676@example.com,1676,CMP-04993,PUMA,open,32,2024-03-13
LEAD-001666,user1677@example.com,1677,CMP-04996,NIKE,qualified,45,2024-03-14
LEAD-001667,user1678@example.com,1678,CMP-04999,PUMA,won,58,2024-03-15
LEAD-001668,user1679@example.com,1679,CMP-05002,NIKE,lost,71,2024-03-16
LEAD-001669,user1680@example.com,1680,CMP-05005,PUMA,open,84,2024-03-17
LEAD-001670,user1681@example.com,1681,CMP-05008,NIKE,qualified,97,2024-03-18
LEAD-001671,user1682@example.com,1682,CMP-05011,PUMA,won,10,2024-03-19
LEAD-001672,user1683@example.com,1683,CMP-05014,NIKE,lost,23,2024-03-20
LEAD-001673,user1684@example.com,1684,CMP-05017,PUMA,open,36,2024-03-21
LEAD-001674,user1685@example.com,1685,CMP-05020,NIKE,qualified,49,2024-03-22
LEAD-001675,user1686@example.com,1686,CMP-05023,PUMA,won,62,2024-03-23
LEAD-001676,user1687@example.com,1687,CMP-05026,NIKE,lost,75,2024-03-24
LEAD-001677,user1688@example.com,1688,CMP-05029,PUMA,open,88,2024-03-25
LEAD-001678,user1689@example.com,1689,CMP-05032,NIKE,qualified,1,2024-03-26
LEAD-001679,user1690@example.com,1690,CMP-05035,PUMA,won,14,2024-03-27
LEAD-001680,user1691@example.com,1691,CMP-05038,NIKE,lost,27,2024-03-28
LEAD-001681,user1692@example.com,1692,CMP-05041,PUMA,open,40,2024-03-01
LEAD-001682,user1693@example.com,1693,CMP-05044,NIKE,qualified,53,2024-03-02
LEAD-001683,user1694@example.com,1694,CMP-05047,PUMA,won,66,2024-03-03
LEAD-001684,user1695@example.com,1695,CMP-05050,NIKE,lost,79,2024-03-04
LEAD-001685,user1696@example.com,1696,CMP-05053,PUMA,open,92,2024-03-05
LEAD-001686,user1697@example.com,1697,CMP-05056,NIKE,qualified,5,2024-03-06
LEAD-001687,user1698@example.com,1698,CMP-05059,PUMA,won,18,2024-03-07
LEAD-001688,user1699@example.com,1699,CMP-05062,NIKE,lost,31,2024-03-08
LEAD-001689,user1700@example.com,1700,CMP-05065,PUMA,open,44,2024-03-09
LEAD-001690,user1701@example.com,1701,CMP-05068,NIKE,qualified,57,2024-03-10
LEAD-001691,user1702@example.com,1702,CMP-05071,PUMA,won,70,2024-03-11
LEAD-001692,user1703@example.com,1703,CMP-05074,NIKE,lost,83,2024-03-12
LEAD-001693,user1704@example.com,1704,CMP-05077,PUMA,open,96,2024-03-13
LEAD-001694,user1705@example.com,1705,CMP-05080,NIKE,qualified,9,2024-03-14
LEAD-001695,user1706@example.com,1706,CMP-05083,PUMA,won,22,2024-03-15
LEAD-001696,user1707@example.com,1707,CMP-05086,NIKE,lost,35,2024-03-16
LEAD-001697,user1708@example.com,1708,CMP-05089,PUMA,open,48,2024-03-17
LEAD-001698,user1709@example.com,1709,CMP-05092,NIKE,qualified,61,2024-03-18
LEAD-001699,user1710@example.com,1710,CMP-05095,PUMA,won,74,2024-03-19
LEAD-001700,user1711@example.com,1711,CMP-05098,NIKE,lost,87,2024-03-20
LEAD-001701,user1712@example.com,1712,CMP-05101,PUMA,open,0,2024-03-21
LEAD-001702,user1713@example.com,1713,CMP-05104,NIKE,qualified,13,2024-03-22
LEAD-001703,user1714@example.com,1714,CMP-05107,PUMA,won,26,2024-03-23
LEAD-001704,user1715@example.com,1715,CMP-05110,NIKE,lost,39,2024-03-24
LEAD-001705,user1716@example.com,1716,CMP-05113,PUMA,open,52,2024-03-25
LEAD-001706,user1717@example.com,1717,CMP-05116,NIKE,qualified,65,2024-03-26
LEAD-001707,user1718@example.com,1718,CMP-05119,PUMA,won,78,2024-03-27
LEAD-001708,user1719@example.com,1719,CMP-05122,NIKE,lost,91,2024-03-28
LEAD-001709,user1720@example.com,1720,CMP-05125,PUMA,open,4,2024-03-01
LEAD-001710,user1721@example.com,1721,CMP-05128,NIKE,qualified,17,2024-03-02
LEAD-001711,user1722@example.com,1722,CMP-05131,PUMA,won,30,2024-03-03
LEAD-001712,user1723@example.com,1723,CMP-05134,NIKE,lost,43,2024-03-04
LEAD-001713,user1724@example.com,1724,CMP-05137,PUMA,open,56,2024-03-05
LEAD-001714,user1725@example.com,1725,CMP-05140,NIKE,qualified,69,2024-03-06
LEAD-001715,user1726@example.com,1726,CMP-05143,PUMA,won,82,2024-03-07
LEAD-001716,user1727@example.com,1727,CMP-05146,NIKE,lost,95,2024-03-08
LEAD-001717,user1728@example.com,1728,CMP-05149,PUMA,open,8,2024-03-09
LEAD-001718,user1729@example.com,1729,CMP-05152,NIKE,qualified,21,2024-03-10
LEAD-001719,user1730@example.com,1730,CMP-05155,PUMA,won,34,2024-03-11
LEAD-001720,user1731@example.com,1731,CMP-05158,NIKE,lost,47,2024-03-12
LEAD-001721,user1732@example.com,1732,CMP-05161,PUMA,open,60,2024-03-13
LEAD-001722,user1733@example.com,1733,CMP-05164,NIKE,qualified,73,2024-03-14
LEAD-001723,user1734@example.com,1734,CMP-05167,PUMA,won,86,2024-03-15
LEAD-001724,user1735@example.com,1735,CMP-05170,NIKE,lost,99,2024-03-16
LEAD-001725,user1736@example.com,1736,CMP-05173,PUMA,open,12,2024-03-17
LEAD-001726,user1737@example.com,1737,CMP-05176,NIKE,qualified,25,2024-03-18
LEAD-001727,user1738@example.com,1738,CMP-05179,PUMA,won,38,2024-03-19
LEAD-001728,user1739@example.com,1739,CMP-05182,NIKE,lost,51,2024-03-20
LEAD-001729,user1740@example.com,1740,CMP-05185,PUMA,open,64,2024-03-21
LEAD-001730,user1741@example.com,1741,CMP-05188,NIKE,qualified,77,2024-03-22
LEAD-001731,user1742@example.com,1742,CMP-05191,PUMA,won,90,2024-03-23
LEAD-001732,user1743@example.com,1743,CMP-05194,NIKE,lost,3,2024-03-24
LEAD-001733,user1744@example.com,1744,CMP-05197,PUMA,open,16,2024-03-25
LEAD-001734,user1745@example.com,1745,CMP-05200,NIKE,qualified,29,2024-03-26
LEAD-001735,user1746@example.com,1746,CMP-05203,PUMA,won,42,2024-03-27
LEAD-001736,user1747@example.com,1747,CMP-05206,NIKE,lost,55,2024-03-28
LEAD-001737,user1748@example.com,1748,CMP-05209,PUMA,open,68,2024-03-01
LEAD-001738,user1749@example.com,1749,CMP-05212,NIKE,qualified,81,2024-03-02
LEAD-001739,user1750@example.com,1750,CMP-05215,PUMA,won,94,2024-03-03
LEAD-001740,user1751@example.com,1751,CMP-05218,NIKE,lost,7,2024-03-04
LEAD-001741,user1752@example.com,1752,CMP-05221,PUMA,open,20,2024-03-05
LEAD-001742,user1753@example.com,1753,CMP-05224,NIKE,qualified,33,2024-03-06
LEAD-001743,user1754@example.com,1754,CMP-05227,PUMA,won,46,2024-03-07
LEAD-001744,user1755@example.com,1755,CMP-05230,NIKE,lost,59,2024-03-08
LEAD-001745,user1756@example.com,1756,CMP-05233,PUMA,open,72,2024-03-09
LEAD-001746,user1757@example.com,1757,CMP-05236,NIKE,qualified,85,2024-03-10
LEAD-001747,user1758@example.com,1758,CMP-05239,PUMA,won,98,2024-03-11
LEAD-001748,user1759@example.com,1759,CMP-05242,NIKE,lost,11,2024-03-12
LEAD-001749,user1760@example.com,1760,CMP-05245,PUMA,open,24,2024-03-13
LEAD-001750,user1761@example.com,1761,CMP-05248,NIKE,qualified,37,2024-03-14
LEAD-001751,user1762@example.com,1762,CMP-05251,PUMA,won,50,2024-03-15
LEAD-001752,user1763@example.com,1763,CMP-05254,NIKE,lost,63,2024-03-16
LEAD-001753,user1764@example.com,1764,CMP-05257,PUMA,open,76,2024-03-17
LEAD-001754,user1765@example.com,1765,CMP-05260,NIKE,qualified,89,2024-03-18
LEAD-001755,user1766@example.com,1766,CMP-05263,PUMA,won,2,2024-03-19
LEAD-001756,user1767@example.com,1767,CMP-05266,NIKE,lost,15,2024-03-20
LEAD-001757,user1768@example.com,1768,CMP-05269,PUMA,open,28,2024-03-21
LEAD-001758,user1769@example.com,1769,CMP-05272,NIKE,qualified,41,2024-03-22
LEAD-001759,user1770@example.com,1770,CMP-05275,PUMA,won,54,2024-03-23
LEAD-001760,user1771@example.com,1771,CMP-05278,NIKE,lost,67,2024-03-24
LEAD-001761,user1772@example.com,1772,CMP-05281,PUMA,open,80,2024-03-25
LEAD-001762,user1773@example.com,1773,CMP-05284,NIKE,qualified,93,2024-03-26
LEAD-001763,user1774@example.com,1774,CMP-05287,PUMA,won,6,2024-03-27
LEAD-001764,user1775@example.com,1775,CMP-05290,NIKE,lost,19,2024-03-28
LEAD-001765,user1776@example.com,1776,CMP-05293,PUMA,open,32,2024-03-01
LEAD-001766,user1777@example.com,1777,CMP-05296,NIKE,qualified,45,2024-03-02
LEAD-001767,user1778@example.com,1778,CMP-05299,PUMA,won,58,2024-03-03
LEAD-001768,user1779@example.com,1779,CMP-05302,NIKE,lost,71,2024-03-04
LEAD-001769,user1780@example.com,1780,CMP-05305,PUMA,open,84,2024-03-05
LEAD-001770,user1781@example.com,1781,CMP-05308,NIKE,qualified,97,2024-03-06
LEAD-001771,user1782@example.com,1782,CMP-05311,PUMA,won,10,2024-03-07
LEAD-001772,user1783@example.com,1783,CMP-05314,NIKE,lost,23,2024-03-08
LEAD-001773,user1784@example.com,1784,CMP-05317,PUMA,open,36,2024-03-09
LEAD-001774,user1785@example.com,1785,CMP-05320,NIKE,qualified,49,2024-03-10
LEAD-001775,user1786@example.com,1786,CMP-05323,PUMA,won,62,2024-03-11
LEAD-001776,user1787@example.com,1787,CMP-05326,NIKE,lost,75,2024-03-12
LEAD-001777,user1788@example.com,1788,CMP-05329,PUMA,open,88,2024-03-13
LEAD-001778,user1789@example.com,1789,CMP-05332,NIKE,qualified,1,2024-03-14
LEAD-001779,user1790@example.com,1790,CMP-05335,PUMA,won,14,2024-03-15
LEAD-001780,user1791@example.com,1791,CMP-05338,NIKE,lost,27,2024-03-16
LEAD-001781,user1792@example.com,1792,CMP-05341,PUMA,open,40,2024-03-17
LEAD-001782,user1793@example.com,1793,CMP-05344,NIKE,qualified,53,2024-03-18
LEAD-001783,user1794@example.com,1794,CMP-05347,PUMA,won,66,2024-03-19
LEAD-001784,user1795@example.com,1795,CMP-05350,NIKE,lost,79,2024-03-20
LEAD-001785,user1796@example.com,1796,CMP-05353,PUMA,open,92,2024-03-21
LEAD-001786,user1797@example.com,1797,CMP-05356,NIKE,qualified,5,2024-03-22
LEAD-001787,user1798@example.com,1798,CMP-05359,PUMA,won,18,2024-03-23
LEAD-001788,user1799@example.com,1799,CMP-05362,NIKE,lost,31,2024-03-24
LEAD-001789,user1800@example.com,1800,CMP-05365,PUMA,open,44,2024-03-25
LEAD-001790,user1801@example.com,1801,CMP-05368,NIKE,qualified,57,2024-03-26
LEAD-001791,user1802@example.com,1802,CMP-05371,PUMA,won,70,2024-03-27
LEAD-001792,user1803@example.com,1803,CMP-05374,NIKE,lost,83,2024-03-28
LEAD-001793,user1804@example.com,1804,CMP-05377,PUMA,open,96,2024-03-01
LEAD-001794,user1805@example.com,1805,CMP-05380,NIKE,qualified,9,2024-03-02
LEAD-001795,user1806@example.com,1806,CMP-05383,PUMA,won,22,2024-03-03
LEAD-001796,user1807@example.com,1807,CMP-05386,NIKE,lost,35,2024-03-04
LEAD-001797,user1808@example.com,1808,CMP-05389,PUMA,open,48,2024-03-05
LEAD-001798,user1809@example.com,1809,CMP-05392,NIKE,qualified,61,2024-03-06
LEAD-001799,user1810@example.com,1810,CMP-05395,PUMA,won,74,2024-03-07
LEAD-001800,user1811@example.com,1811,CMP-05398,NIKE,lost,87,2024-03-08
LEAD-001801,user1812@example.com,1812,CMP-05401,PUMA,open,0,2024-03-09
LEAD-001802,user1813@example.com,1813,CMP-05404,NIKE,qualified,13,2024-03-10
LEAD-001803,user1814@example.com,1814,CMP-05407,PUMA,won,26,2024-03-11
LEAD-001804,user1815@example.com,1815,CMP-05410,NIKE,lost,39,2024-03-12
LEAD-001805,user1816@example.com,1816,CMP-05413,PUMA,open,52,2024-03-13
LEAD-001806,user1817@example.com,1817,CMP-05416,NIKE,qualified,65,2024-03-14
LEAD-001807,user1818@example.com,1818,CMP-05419,PUMA,won,78,2024-03-15
LEAD-001808,user1819@example.com,1819,CMP-05422,NIKE,lost,91,2024-03-16
LEAD-001809,user1820@example.com,1820,CMP-05425,PUMA,open,4,2024-03-17
LEAD-001810,user1821@example.com,1821,CMP-05428,NIKE,qualified,17,2024-03-18
LEAD-001811,user1822@example.com,1822,CMP-05431,PUMA,won,30,2024-03-19
LEAD-001812,user1823@example.com,1823,CMP-05434,NIKE,lost,43,2024-03-20
LEAD-001813,user1824@example.com,1824,CMP-05437,PUMA,open,56,2024-03-21
LEAD-001814,user1825@example.com,1825,CMP-05440,NIKE,qualified,69,2024-03-22
LEAD-001815,user1826@example.com,1826,CMP-05443,PUMA,won,82,2024-03-23
LEAD-001816,user1827@example.com,1827,CMP-05446,NIKE,lost,95,2024-03-24
LEAD-001817,user1828@example.com,1828,CMP-05449,PUMA,open,8,2024-03-25
LEAD-001818,user1829@example.com,1829,CMP-05452,NIKE,qualified,21,2024-03-26
LEAD-001819,user1830@example.com,1830,CMP-05455,PUMA,won,34,2024-03-27
LEAD-001820,user1831@example.com,1831,CMP-05458,NIKE,lost,47,2024-03-28
LEAD-001821,user1832@example.com,1832,CMP-05461,PUMA,open,60,2024-03-01
LEAD-001822,user1833@example.com,1833,CMP-05464,NIKE,qualified,73,2024-03-02
LEAD-001823,user1834@example.com,1834,CMP-05467,PUMA,won,86,2024-03-03
LEAD-001824,user1835@example.com,1835,CMP-05470,NIKE,lost,99,2024-03-04
LEAD-001825,user1836@example.com,1836,CMP-05473,PUMA,open,12,2024-03-05
LEAD-001826,user1837@example.com,1837,CMP-05476,NIKE,qualified,25,2024-03-06
LEAD-001827,user1838@example.com,1838,CMP-05479,PUMA,won,38,2024-03-07
LEAD-001828,user1839@example.com,1839,CMP-05482,NIKE,lost,51,2024-03-08
LEAD-001829,user1840@example.com,1840,CMP-05485,PUMA,open,64,2024-03-09
LEAD-001830,user1841@example.com,1841,CMP-05488,NIKE,qualified,77,2024-03-10
LEAD-001831,user1842@example.com,1842,CMP-05491,PUMA,won,90,2024-03-11
LEAD-001832,user1843@example.com,1843,CMP-05494,NIKE,lost,3,2024-03-12
